spatial_level,spatial_group,metric_group,metric,comparison_type,comparison_period,comparison_scope,status,pre_bloom_mean,pre_bloom_se,n_pre_bloom,comparison_mean,comparison_se,n_comparison,absolute_change,percentage,percentage_change,baseline_zero,impact
region,South Coast,invert_phylum_richness,M2 invertebrate Mollusca species richness,period_split,Bloom 2026-02,by_status,No-take,2.8333333333333335,0.2305213582693749,24,2,0.3535533905932738,4,-0.8333333333333335,70.58823529411764,-29.411764705882362,FALSE,Medium
region,South Coast,invert_phylum_richness,M2 invertebrate Mollusca species richness,period_split,Bloom 2026-02,overall,Overall,3.1099137931034484,0.07380778522788246,232,1.53125,0.1545743483462462,16,-1.5786637931034484,49.23769923769923,-50.76230076230077,FALSE,High
region,South Coast,invert_phylum_richness,M2 invertebrate Mollusca species richness,period_split,Bloom 2026-05,by_status,Fished,3.141826923076923,0.07779328679455484,208,1.8125,0.13609990993336832,32,-1.329326923076923,57.6893649579189,-42.3106350420811,FALSE,Medium
region,South Coast,invert_phylum_richness,M2 invertebrate Mollusca species richness,period_split,Bloom 2026-05,by_status,No-take,2.8333333333333335,0.2305213582693749,24,2.375,0.3145764348029479,4,-0.4583333333333335,83.8235294117647,-16.176470588235304,FALSE,Low
region,South Coast,invert_phylum_richness,M2 invertebrate Mollusca species richness,period_split,Bloom 2026-05,overall,Overall,3.1099137931034484,0.07380778522788246,232,1.875,0.12813528317232062,36,-1.2349137931034484,60.29106029106028,-39.70893970893972,FALSE,Medium
region,South Coast,invert_phylum_shannon,M2 invertebrate Arthropoda Shannon diversity,period,Bloom,by_status,Fished,0.2784029075985742,0.022740808098102305,208,0.3770386848419894,0.03980736731831506,56,0.09863577724341516,135.42914766739324,35.42914766739324,FALSE,Low
region,South Coast,invert_phylum_shannon,M2 invertebrate Arthropoda Shannon diversity,period,Bloom,by_status,No-take,0.28453082118401135,0.05791633526676897,24,0.2669407309079926,0.07639199330665791,8,-0.017590090276018766,93.81786120645154,-6.182138793548461,FALSE,Low
region,South Coast,invert_phylum_shannon,M2 invertebrate Arthropoda Shannon diversity,period,Bloom,overall,Overall,0.2790368296936194,0.021214148961561603,232,0.3632764406002398,0.03622947477897738,64,0.08423961090662035,130.18942373991092,30.18942373991092,FALSE,Low
region,South Coast,invert_phylum_shannon,M2 invertebrate Arthropoda Shannon diversity,period_split,Bloom 2025-06,by_status,Fished,0.2784029075985742,0.022740808098102305,208,0.29103238555140953,0.08533930298227504,12,0.01262947795283531,104.53640303607949,4.536403036079491,FALSE,Low
region,South Coast,invert_phylum_shannon,M2 invertebrate Arthropoda Shannon diversity,period_split,Bloom 2025-06,overall,Overall,0.2790368296936194,0.021214148961561603,232,0.29103238555140953,0.08533930298227504,12,0.011995555857790108,104.29891490344166,4.298914903441656,FALSE,Low
region,South Coast,invert_phylum_shannon,M2 invertebrate Arthropoda Shannon diversity,period_split,Bloom 2026-02,by_status,Fished,0.2784029075985742,0.022740808098102305,208,0.1669019364015823,0.052876404835970704,12,-0.11150097119699193,59.94978207707376,-40.05021792292624,FALSE,Medium
region,South Coast,invert_phylum_shannon,M2 invertebrate Arthropoda Shannon diversity,period_split,Bloom 2026-02,by_status,No-take,0.28453082118401135,0.05791633526676897,24,0.3137334046244315,0.14252119921327208,4,0.02920258344042015,110.26341656728087,10.26341656728087,FALSE,Low
region,South Coast,invert_phylum_shannon,M2 invertebrate Arthropoda Shannon diversity,period_split,Bloom 2026-02,overall,Overall,0.2790368296936194,0.021214148961561603,232,0.2036098034572946,0.053130602439865435,16,-0.07542702623632483,72.968791854773,-27.031208145226998,FALSE,Medium
region,South Coast,invert_phylum_shannon,M2 invertebrate Arthropoda Shannon diversity,period_split,Bloom 2026-05,by_status,Fished,0.2784029075985742,0.022740808098102305,208,0.48809232774110944,0.05057085574716529,32,0.20968942014253522,175.31868900050566,75.31868900050566,FALSE,Low
region,South Coast,invert_phylum_shannon,M2 invertebrate Arthropoda Shannon diversity,period_split,Bloom 2026-05,by_status,No-take,0.28453082118401135,0.05791633526676897,24,0.22014805719155367,0.0739015734529578,4,-0.06438276399245768,77.37230584562221,-22.627694154377792,FALSE,Medium
region,South Coast,invert_phylum_shannon,M2 invertebrate Arthropoda Shannon diversity,period_split,Bloom 2026-05,overall,Overall,0.2790368296936194,0.021214148961561603,232,0.45832074212449214,0.047624169329215475,36,0.17928391243087272,164.25098530101752,64.25098530101752,FALSE,Low
region,South Coast,invert_phylum_shannon,M2 invertebrate Echinodermata Shannon diversity,period,Bloom,by_status,Fished,1.1729331754300898,0.030145416939725368,208,0.28658027124567625,0.0513007918890642,56,-0.8863529041844136,24.43278758319657,-75.56721241680343,FALSE,High
