spatial_level,spatial_group,metric_group,metric,comparison_type,comparison_period,comparison_scope,status,pre_bloom_mean,pre_bloom_se,n_pre_bloom,comparison_mean,comparison_se,n_comparison,absolute_change,percentage,percentage_change,baseline_zero,impact
location,Rapid Head,invert_phylum_simpson,M2 invertebrate Mollusca Simpson diversity,period_split,Bloom 2026-01,overall,Overall,1.366904430203079,0.0405149144734888,425,1.4964465830185376,0.11392033831759725,40,0.12954215281545856,109.4770453554103,9.477045355410297,FALSE,Low
location,Rapid Head,invert_phylum_simpson,M2 invertebrate Mollusca Simpson diversity,period_split,Bloom 2026-05,by_status,Fished,1.4318559791582324,0.05175598564296626,248,1.075,0.11086778913041724,4,-0.3568559791582324,75.07738317592367,-24.92261682407633,FALSE,Medium
location,Rapid Head,invert_phylum_simpson,M2 invertebrate Mollusca Simpson diversity,period_split,Bloom 2026-05,overall,Overall,1.366904430203079,0.0405149144734888,425,1.075,0.11086778913041724,4,-0.2919044302030791,78.64485447898421,-21.355145521015785,FALSE,Medium
location,Rapid Head,shannon_diversity,M1 fish Shannon diversity,period,Bloom,by_status,Fished,1.2822237835230499,0.032883067837992365,250,1.1924811173791476,0.07282376716738288,30,-0.08974266614390225,93.00101376240858,-6.998986237591424,FALSE,Low
location,Rapid Head,shannon_diversity,M1 fish Shannon diversity,period,Bloom,by_status,No-take,1.5982892679111318,0.03324865992349705,180,1.5548907833479113,0.04662697467334763,14,-0.043398484563220485,97.28469148642037,-2.715308513579629,FALSE,Low
location,Rapid Head,shannon_diversity,M1 fish Shannon diversity,period,Bloom,overall,Overall,1.4145302653599214,0.02479201891836209,430,1.3077932838237543,0.05753600235796353,44,-0.10673698153616717,92.45424547285963,-7.5457545271403745,FALSE,Low
location,Rapid Head,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2026-01,by_status,Fished,1.2822237835230499,0.032883067837992365,250,1.247949609311544,0.0732012019147745,26,-0.034274174211505803,97.32697407020999,-2.6730259297900147,FALSE,Low
location,Rapid Head,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2026-01,by_status,No-take,1.5982892679111318,0.03324865992349705,180,1.5548907833479113,0.04662697467334763,14,-0.043398484563220485,97.28469148642037,-2.715308513579629,FALSE,Low
location,Rapid Head,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2026-01,overall,Overall,1.4145302653599214,0.02479201891836209,430,1.3553790202242726,0.05509891588862417,40,-0.059151245135648844,95.81831180398265,-4.1816881960173475,FALSE,Low
location,Rapid Head,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2026-05,by_status,Fished,1.2822237835230499,0.032883067837992365,250,0.8319359198185708,0.21034388499495937,4,-0.45028786370447904,64.8822717616995,-35.1177282383005,FALSE,Medium
location,Rapid Head,shannon_diversity,M1 fish Shannon diversity,period_split,Bloom 2026-05,overall,Overall,1.4145302653599214,0.02479201891836209,430,0.8319359198185708,0.21034388499495937,4,-0.5825943455413506,58.81358216162933,-41.18641783837067,FALSE,Medium
location,Rapid Head,shannon_diversity,M2 fish Shannon diversity,period,Bloom,by_status,Fished,0.2965594542912801,0.02206935578563942,248,0.14784522951022397,0.04774102656902863,30,-0.14871422478105614,49.85348717461918,-50.14651282538082,FALSE,High
location,Rapid Head,shannon_diversity,M2 fish Shannon diversity,period,Bloom,by_status,No-take,0.27399791197572726,0.02574740234030676,177,0.15208347892556479,0.062191089493448856,14,-0.12191443305016247,55.50534229583379,-44.49465770416621,FALSE,Medium
location,Rapid Head,shannon_diversity,M2 fish Shannon diversity,period,Bloom,overall,Overall,0.28716323549162637,0.01674700112800926,425,0.14919376341510512,0.037685464583169084,44,-0.13796947207652124,51.954339893017256,-48.045660106982744,FALSE,Medium
location,Rapid Head,shannon_diversity,M2 fish Shannon diversity,period_split,Bloom 2026-01,by_status,Fished,0.2965594542912801,0.02206935578563942,248,0.14802499384742296,0.053967540856519614,26,-0.14853446044385715,49.91410380126782,-50.08589619873218,FALSE,High
location,Rapid Head,shannon_diversity,M2 fish Shannon diversity,period_split,Bloom 2026-01,by_status,No-take,0.27399791197572726,0.02574740234030676,177,0.15208347892556479,0.062191089493448856,14,-0.12191443305016247,55.50534229583379,-44.49465770416621,FALSE,Medium
location,Rapid Head,shannon_diversity,M2 fish Shannon diversity,period_split,Bloom 2026-01,overall,Overall,0.28716323549162637,0.01674700112800926,425,0.1494454636247726,0.040802833417662984,40,-0.13771777186685377,52.0419904619477,-47.9580095380523,FALSE,Medium
location,Rapid Head,shannon_diversity,M2 fish Shannon diversity,period_split,Bloom 2026-05,by_status,Fished,0.2965594542912801,0.02206935578563942,248,0.14667676131843055,0.08649688487161075,4,-0.14988269297284956,49.459479101403026,-50.540520898596974,FALSE,High
location,Rapid Head,shannon_diversity,M2 fish Shannon diversity,period_split,Bloom 2026-05,overall,Overall,0.28716323549162637,0.01674700112800926,425,0.14667676131843055,0.08649688487161075,4,-0.14048647417319582,51.077834203712904,-48.922165796287096,FALSE,Medium
location,Rapid Head,shannon_diversity,M2 invertebrate Shannon diversity,period,Bloom,by_status,Fished,1.3887222173050873,0.026954025090008413,248,1.3101414208899873,0.05999614785895119,30,-0.07858079641509996,94.34150361851404,-5.658496381485961,FALSE,Low
location,Rapid Head,shannon_diversity,M2 invertebrate Shannon diversity,period,Bloom,by_status,No-take,1.2883754955688593,0.03457327336066844,177,1.1259554810158519,0.12790876513451419,14,-0.16242001455300747,87.39342566576107,-12.606574334238928,FALSE,Low
location,Rapid Head,shannon_diversity,M2 invertebrate Shannon diversity,period,Bloom,overall,Overall,1.346930759076117,0.021433120525704744,425,1.2515368036573078,0.058310701590713686,44,-0.09539395541880924,92.9176793405296,-7.082320659470398,FALSE,Low
location,Rapid Head,shannon_diversity,M2 invertebrate Shannon diversity,period_split,Bloom 2026-01,by_status,Fished,1.3887222173050873,0.026954025090008413,248,1.367690214352643,0.058547111405310444,26,-0.02103200295244423,98.48551404374749,-1.5144859562525141,FALSE,Low
location,Rapid Head,shannon_diversity,M2 invertebrate Shannon diversity,period_split,Bloom 2026-01,by_status,No-take,1.2883754955688593,0.03457327336066844,177,1.1259554810158519,0.12790876513451419,14,-0.16242001455300747,87.39342566576107,-12.606574334238928,FALSE,Low
location,Rapid Head,shannon_diversity,M2 invertebrate Shannon diversity,period_split,Bloom 2026-01,overall,Overall,1.346930759076117,0.021433120525704744,425,1.283083057684766,0.06064530212511563,40,-0.06384770139135099,95.25976365443275,-4.740236345567254,FALSE,Low
location,Rapid Head,shannon_diversity,M2 invertebrate Shannon diversity,period_split,Bloom 2026-05,by_status,Fished,1.3887222173050873,0.026954025090008413,248,0.9360742633827251,0.14655422110638536,4,-0.4526479539223621,67.40543585449672,-32.594564145503284,FALSE,Medium
location,Rapid Head,shannon_diversity,M2 invertebrate Shannon diversity,period_split,Bloom 2026-05,overall,Overall,1.346930759076117,0.021433120525704744,425,0.9360742633827251,0.14655422110638536,4,-0.4108564956933919,69.49683620149818,-30.503163798501816,FALSE,Medium
location,Rapid Head,simpson_diversity,M1 fish Simpson diversity,period,Bloom,by_status,Fished,3.2672321678801763,0.10924821017201489,250,2.8869639150896202,0.2052345840554443,30,-0.3802682527905561,88.3611499504402,-11.638850049559807,FALSE,Low
location,Rapid Head,simpson_diversity,M1 fish Simpson diversity,period,Bloom,by_status,No-take,4.297949701367908,0.13404501282268716,180,3.884884004781466,0.19254201607803134,14,-0.4130656965864419,90.38923846747264,-9.610761532527363,FALSE,Low
location,Rapid Head,simpson_diversity,M1 fish Simpson diversity,period,Bloom,overall,Overall,3.6986953214331804,0.08813969289320987,430,3.2044839436279347,0.16720947534562042,44,-0.4942113778052457,86.63822416133084,-13.36177583866916,FALSE,Low
location,Rapid Head,simpson_diversity,M1 fish Simpson diversity,period_split,Bloom 2026-01,by_status,Fished,3.2672321678801763,0.10924821017201489,250,2.9786972971950694,0.2245538186761747,26,-0.28853487068510697,91.16882866416218,-8.831171335837823,FALSE,Low
location,Rapid Head,simpson_diversity,M1 fish Simpson diversity,period_split,Bloom 2026-01,by_status,No-take,4.297949701367908,0.13404501282268716,180,3.884884004781466,0.19254201607803134,14,-0.4130656965864419,90.38923846747264,-9.610761532527363,FALSE,Low
location,Rapid Head,simpson_diversity,M1 fish Simpson diversity,period_split,Bloom 2026-01,overall,Overall,3.6986953214331804,0.08813969289320987,430,3.2958626448503083,0.17356691576503736,40,-0.40283267658287203,89.10878994956575,-10.891210050434253,FALSE,Low
location,Rapid Head,simpson_diversity,M1 fish Simpson diversity,period_split,Bloom 2026-05,by_status,Fished,3.2672321678801763,0.10924821017201489,250,2.2906969314042005,0.430955820775693,4,-0.9765352364759758,70.11123831124726,-29.888761688752737,FALSE,Medium
location,Rapid Head,simpson_diversity,M1 fish Simpson diversity,period_split,Bloom 2026-05,overall,Overall,3.6986953214331804,0.08813969289320987,430,2.2906969314042005,0.430955820775693,4,-1.4079983900289799,61.932566278981724,-38.067433721018276,FALSE,Medium
location,Rapid Head,simpson_diversity,M2 fish Simpson diversity,period,Bloom,by_status,Fished,1.1428840300303436,0.05311530606559694,248,0.6909176066451608,0.12062352851920541,30,-0.4519664233851828,60.45386832702675,-39.54613167297325,FALSE,Medium
location,Rapid Head,simpson_diversity,M2 fish Simpson diversity,period,Bloom,by_status,No-take,1.0772197291100285,0.06100533799561577,177,0.8596638655462184,0.15897411657682112,14,-0.21755586356381007,79.80394735774574,-20.19605264225426,FALSE,Medium
location,Rapid Head,simpson_diversity,M2 fish Simpson diversity,period,Bloom,overall,Overall,1.1155367800000007,0.04006098566852257,425,0.7446095981136791,0.09625653041720626,44,-0.37092718188632157,66.74899577167493,-33.25100422832507,FALSE,Medium
location,Rapid Head,simpson_diversity,M2 fish Simpson diversity,period_split,Bloom 2026-01,by_status,Fished,1.1428840300303436,0.05311530606559694,248,0.6742575238526656,0.13154288872664044,26,-0.468626506177678,58.99614537747667,-41.00385462252333,FALSE,Medium
location,Rapid Head,simpson_diversity,M2 fish Simpson diversity,period_split,Bloom 2026-01,by_status,No-take,1.0772197291100285,0.06100533799561577,177,0.8596638655462184,0.15897411657682112,14,-0.21755586356381007,79.80394735774574,-20.19605264225426,FALSE,Medium
location,Rapid Head,simpson_diversity,M2 fish Simpson diversity,period_split,Bloom 2026-01,overall,Overall,1.1155367800000007,0.04006098566852257,425,0.7391497434454091,0.10177828080296757,40,-0.3763870365545916,66.25955833078034,-33.74044166921966,FALSE,Medium
location,Rapid Head,simpson_diversity,M2 fish Simpson diversity,period_split,Bloom 2026-05,by_status,Fished,1.1428840300303436,0.05311530606559694,248,0.79920814479638,0.33629248143222884,4,-0.34367588523396353,69.92906749910233,-30.07093250089767,FALSE,Medium
location,Rapid Head,simpson_diversity,M2 fish Simpson diversity,period_split,Bloom 2026-05,overall,Overall,1.1155367800000007,0.04006098566852257,425,0.79920814479638,0.33629248143222884,4,-0.31632863520362065,71.64337018062099,-28.35662981937901,FALSE,Medium
location,Rapid Head,simpson_diversity,M2 invertebrate Simpson diversity,period,Bloom,by_status,Fished,3.9257295981074236,0.09221166573497702,248,3.467011861443015,0.17627106263264114,30,-0.4587177366644086,88.31509595348712,-11.684904046512884,FALSE,Low
location,Rapid Head,simpson_diversity,M2 invertebrate Simpson diversity,period,Bloom,by_status,No-take,3.7605755863038177,0.10934651968891602,177,2.9267742758237016,0.35794254999152114,14,-0.8338013104801161,77.82782738055161,-22.17217261944839,FALSE,Medium
location,Rapid Head,simpson_diversity,M2 invertebrate Simpson diversity,period,Bloom,overall,Overall,3.8569478096621572,0.07052011967863539,425,3.295118084200506,0.16758523232227135,44,-0.5618297254616511,85.43330754815518,-14.566692451844816,FALSE,Low
location,Rapid Head,simpson_diversity,M2 invertebrate Simpson diversity,period_split,Bloom 2026-01,by_status,Fished,3.9257295981074236,0.09221166573497702,248,3.602080104025553,0.18480526726013,26,-0.3236494940818706,91.75568551033416,-8.24431448966584,FALSE,Low
location,Rapid Head,simpson_diversity,M2 invertebrate Simpson diversity,period_split,Bloom 2026-01,by_status,No-take,3.7605755863038177,0.10934651968891602,177,2.9267742758237016,0.35794254999152114,14,-0.8338013104801161,77.82782738055161,-22.17217261944839,FALSE,Medium
location,Rapid Head,simpson_diversity,M2 invertebrate Simpson diversity,period_split,Bloom 2026-01,overall,Overall,3.8569478096621572,0.07052011967863539,425,3.365723064154905,0.17843290244045124,40,-0.49122474550725226,87.26389959758671,-12.736100402413285,FALSE,Low
location,Rapid Head,simpson_diversity,M2 invertebrate Simpson diversity,period_split,Bloom 2026-05,by_status,Fished,3.9257295981074236,0.09221166573497702,248,2.58906828465652,0.32599640068624086,4,-1.3366613134509038,65.95126383398127,-34.04873616601873,FALSE,Medium
location,Rapid Head,simpson_diversity,M2 invertebrate Simpson diversity,period_split,Bloom 2026-05,overall,Overall,3.8569478096621572,0.07052011967863539,425,2.58906828465652,0.32599640068624086,4,-1.2678795250056374,67.12738705383998,-32.87261294616002,FALSE,Medium
location,Rapid Head,species_richness,M1 fish species richness,period,Bloom,by_status,Fished,10.372,0.24905940324625675,250,7.166666666666667,0.48502478508380775,30,-3.205333333333333,69.0962848695205,-30.903715130479497,FALSE,Medium
location,Rapid Head,species_richness,M1 fish species richness,period,Bloom,by_status,No-take,10.480555555555556,0.28372368468334314,180,7.607142857142857,0.4099670699338439,14,-2.8734126984126993,72.58339328310173,-27.416606716898272,FALSE,Medium
location,Rapid Head,species_richness,M1 fish species richness,period,Bloom,overall,Overall,10.417441860465116,0.1870809740886966,430,7.306818181818182,0.35400752681396186,44,-3.1106236786469346,70.14023480705029,-29.85976519294971,FALSE,Medium
location,Rapid Head,species_richness,M1 fish species richness,period_split,Bloom 2026-01,by_status,Fished,10.372,0.24905940324625675,250,7.826923076923077,0.42239455460897407,26,-2.5450769230769232,75.46204277789315,-24.537957222106854,FALSE,Medium
location,Rapid Head,species_richness,M1 fish species richness,period_split,Bloom 2026-01,by_status,No-take,10.480555555555556,0.28372368468334314,180,7.607142857142857,0.4099670699338439,14,-2.8734126984126993,72.58339328310173,-27.416606716898272,FALSE,Medium
location,Rapid Head,species_richness,M1 fish species richness,period_split,Bloom 2026-01,overall,Overall,10.417441860465116,0.1870809740886966,430,7.75,0.3069703067574602,40,-2.6674418604651162,74.39446366782006,-25.605536332179938,FALSE,Medium
location,Rapid Head,species_richness,M1 fish species richness,period_split,Bloom 2026-05,by_status,Fished,10.372,0.24905940324625675,250,2.875,0.5543389456520863,4,-7.497,27.71885846509834,-72.28114153490166,FALSE,High
location,Rapid Head,species_richness,M1 fish species richness,period_split,Bloom 2026-05,overall,Overall,10.417441860465116,0.1870809740886966,430,2.875,0.5543389456520863,4,-7.542441860465116,27.597946199352606,-72.4020538006474,FALSE,High
location,Rapid Head,species_richness,M2 fish species richness,period,Bloom,by_status,Fished,1.3205645161290323,0.06568188472125681,248,0.8,0.16188544268007588,30,-0.5205645161290322,60.58015267175573,-39.41984732824427,FALSE,Medium
location,Rapid Head,species_richness,M2 fish species richness,period,Bloom,by_status,No-take,1.2570621468926553,0.07902722811571866,177,0.8928571428571429,0.16722173399487034,14,-0.36420500403551237,71.02728731942216,-28.972712680577843,FALSE,Medium
location,Rapid Head,species_richness,M2 fish species richness,period,Bloom,overall,Overall,1.2941176470588236,0.050482428131404654,425,0.8295454545454546,0.12159004465125132,44,-0.464572192513369,64.10123966942149,-35.89876033057851,FALSE,Medium
location,Rapid Head,species_richness,M2 fish species richness,period_split,Bloom 2026-01,by_status,Fished,1.3205645161290323,0.06568188472125681,248,0.7884615384615384,0.1801133765225861,26,-0.5321029776674938,59.706400469759245,-40.293599530240755,FALSE,Medium
location,Rapid Head,species_richness,M2 fish species richness,period_split,Bloom 2026-01,by_status,No-take,1.2570621468926553,0.07902722811571866,177,0.8928571428571429,0.16722173399487034,14,-0.36420500403551237,71.02728731942216,-28.972712680577843,FALSE,Medium
location,Rapid Head,species_richness,M2 fish species richness,period_split,Bloom 2026-01,overall,Overall,1.2941176470588236,0.050482428131404654,425,0.825,0.12978038649175275,40,-0.46911764705882364,63.74999999999999,-36.25000000000001,FALSE,Medium
location,Rapid Head,species_richness,M2 fish species richness,period_split,Bloom 2026-05,by_status,Fished,1.3205645161290323,0.06568188472125681,248,0.875,0.375,4,-0.44556451612903225,66.25954198473283,-33.740458015267166,FALSE,Medium
location,Rapid Head,species_richness,M2 fish species richness,period_split,Bloom 2026-05,overall,Overall,1.2941176470588236,0.050482428131404654,425,0.875,0.375,4,-0.4191176470588236,67.61363636363636,-32.38636363636364,FALSE,Medium
location,Rapid Head,species_richness,M2 invertebrate species richness,period,Bloom,by_status,Fished,5.487903225806452,0.14361740295472014,248,5.033333333333333,0.3423493320193565,30,-0.45456989247311874,91.71687484692627,-8.283125153073726,FALSE,Low
location,Rapid Head,species_richness,M2 invertebrate species richness,period,Bloom,by_status,No-take,4.686440677966102,0.15121781978283555,177,4.035714285714286,0.5040067092324608,14,-0.6507263922518165,86.11469904417463,-13.885300955825372,FALSE,Low
location,Rapid Head,species_richness,M2 invertebrate species richness,period,Bloom,overall,Overall,5.154117647058824,0.10645522666206547,425,4.715909090909091,0.2887046081363742,44,-0.43820855614973286,91.49789379759706,-8.502106202402942,FALSE,Low
location,Rapid Head,species_richness,M2 invertebrate species richness,period_split,Bloom 2026-01,by_status,Fished,5.487903225806452,0.14361740295472014,248,5.346153846153846,0.35384615384615387,26,-0.14174937965260614,97.41705759339851,-2.5829424066014894,FALSE,Low
location,Rapid Head,species_richness,M2 invertebrate species richness,period_split,Bloom 2026-01,by_status,No-take,4.686440677966102,0.15121781978283555,177,4.035714285714286,0.5040067092324608,14,-0.6507263922518165,86.11469904417463,-13.885300955825372,FALSE,Low
location,Rapid Head,species_richness,M2 invertebrate species richness,period_split,Bloom 2026-01,overall,Overall,5.154117647058824,0.10645522666206547,425,4.8875,0.3030229639262785,40,-0.2666176470588235,94.82709427071445,-5.172905729285546,FALSE,Low
location,Rapid Head,species_richness,M2 invertebrate species richness,period_split,Bloom 2026-05,by_status,Fished,5.487903225806452,0.14361740295472014,248,3,0.3535533905932738,4,-2.487903225806452,54.66568699485672,-45.33431300514328,FALSE,Medium
location,Rapid Head,species_richness,M2 invertebrate species richness,period_split,Bloom 2026-05,overall,Overall,5.154117647058824,0.10645522666206547,425,3,0.3535533905932738,4,-2.1541176470588237,58.20588906642319,-41.79411093357681,FALSE,Medium
location,Rapid Head,total_abundance,M1 fish total abundance,period,Bloom,by_status,Fished,309.37,33.78458514134354,250,74.65,17.69757353976534,30,-234.72,24.129682903966128,-75.87031709603387,FALSE,High
location,Rapid Head,total_abundance,M1 fish total abundance,period,Bloom,by_status,No-take,111.9888888888889,14.349318722138092,180,45.035714285714285,6.9508605455289425,14,-66.9531746031746,40.21444871231556,-59.78555128768444,FALSE,High
location,Rapid Head,total_abundance,M1 fish total abundance,period,Bloom,overall,Overall,226.7453488372093,21.053122110317833,430,65.22727272727273,12.373081401931367,44,-161.51807610993654,28.766752245093386,-71.23324775490661,FALSE,High
location,Rapid Head,total_abundance,M1 fish total abundance,period_split,Bloom 2026-01,by_status,Fished,309.37,33.78458514134354,250,84.51923076923077,19.739173873470506,26,-224.85076923076923,27.31978885128835,-72.68021114871165,FALSE,High
location,Rapid Head,total_abundance,M1 fish total abundance,period_split,Bloom 2026-01,by_status,No-take,111.9888888888889,14.349318722138092,180,45.035714285714285,6.9508605455289425,14,-66.9531746031746,40.21444871231556,-59.78555128768444,FALSE,High
location,Rapid Head,total_abundance,M1 fish total abundance,period_split,Bloom 2026-01,overall,Overall,226.7453488372093,21.053122110317833,430,70.7,13.307083134123028,40,-156.0453488372093,31.180352921267072,-68.81964707873293,FALSE,High
location,Rapid Head,total_abundance,M1 fish total abundance,period_split,Bloom 2026-05,by_status,Fished,309.37,33.78458514134354,250,10.5,4.392227984368146,4,-298.87,3.393994246371659,-96.60600575362834,FALSE,High
location,Rapid Head,total_abundance,M1 fish total abundance,period_split,Bloom 2026-05,overall,Overall,226.7453488372093,21.053122110317833,430,10.5,4.392227984368146,4,-216.2453488372093,4.630745483356495,-95.36925451664351,FALSE,High
location,Rapid Head,total_abundance,M2 fish total abundance,period,Bloom,by_status,Fished,4.631048387096774,1.0584607144178608,248,1.5666666666666667,0.35938431813673416,30,-3.0643817204301076,33.82963285444783,-66.17036714555218,FALSE,High
location,Rapid Head,total_abundance,M2 fish total abundance,period,Bloom,by_status,No-take,3.8559322033898304,0.6004908396982046,177,2.0714285714285716,0.7145603867489662,14,-1.7845036319612588,53.720565149136576,-46.279434850863424,FALSE,Medium
location,Rapid Head,total_abundance,M2 fish total abundance,period,Bloom,overall,Overall,4.308235294117647,0.6659742939001451,425,1.7272727272727273,0.3313494038710563,44,-2.58096256684492,40.092348939973185,-59.907651060026815,FALSE,High
location,Rapid Head,total_abundance,M2 fish total abundance,period_split,Bloom 2026-01,by_status,Fished,4.631048387096774,1.0584607144178608,248,1.4807692307692308,0.384788422613668,26,-3.150279156327543,31.974816650480562,-68.02518334951944,FALSE,High
location,Rapid Head,total_abundance,M2 fish total abundance,period_split,Bloom 2026-01,by_status,No-take,3.8559322033898304,0.6004908396982046,177,2.0714285714285716,0.7145603867489662,14,-1.7845036319612588,53.720565149136576,-46.279434850863424,FALSE,Medium
location,Rapid Head,total_abundance,M2 fish total abundance,period_split,Bloom 2026-01,overall,Overall,4.308235294117647,0.6659742939001451,425,1.6875,0.35113711800523967,40,-2.6207352941176474,39.16916985253959,-60.83083014746041,FALSE,High
location,Rapid Head,total_abundance,M2 fish total abundance,period_split,Bloom 2026-05,by_status,Fished,4.631048387096774,1.0584607144178608,248,2.125,1.1063265039459795,4,-2.506048387096774,45.885938180235094,-54.114061819764906,FALSE,High
location,Rapid Head,total_abundance,M2 fish total abundance,period_split,Bloom 2026-05,overall,Overall,4.308235294117647,0.6659742939001451,425,2.125,1.1063265039459795,4,-2.1832352941176474,49.32413981430911,-50.67586018569089,FALSE,High
location,Rapid Head,total_abundance,M2 invertebrate total abundance,period,Bloom,by_status,Fished,13.125,1.1280793836694283,248,12.716666666666667,1.4131328474154312,30,-0.4083333333333332,96.88888888888889,-3.1111111111111143,FALSE,Low
location,Rapid Head,total_abundance,M2 invertebrate total abundance,period,Bloom,by_status,No-take,9.081920903954803,0.8511462056970086,177,8.571428571428571,1.2401891282314,14,-0.5104923325262316,94.3790268829149,-5.6209731170851,FALSE,Low
location,Rapid Head,total_abundance,M2 invertebrate total abundance,period,Bloom,overall,Overall,11.441176470588236,0.7531234605236694,425,11.397727272727273,1.0737325417481385,44,-0.04344919786096213,99.62023837345174,-0.37976162654825885,FALSE,Low
location,Rapid Head,total_abundance,M2 invertebrate total abundance,period_split,Bloom 2026-01,by_status,Fished,13.125,1.1280793836694283,248,13.923076923076923,1.4932392017387797,26,0.7980769230769234,106.08058608058609,6.080586080586087,FALSE,Low
location,Rapid Head,total_abundance,M2 invertebrate total abundance,period_split,Bloom 2026-01,by_status,No-take,9.081920903954803,0.8511462056970086,177,8.571428571428571,1.2401891282314,14,-0.5104923325262316,94.3790268829149,-5.6209731170851,FALSE,Low
location,Rapid Head,total_abundance,M2 invertebrate total abundance,period_split,Bloom 2026-01,overall,Overall,11.441176470588236,0.7531234605236694,425,12.05,1.1294144160036752,40,0.6088235294117652,105.32133676092545,5.321336760925448,FALSE,Low
location,Rapid Head,total_abundance,M2 invertebrate total abundance,period_split,Bloom 2026-05,by_status,Fished,13.125,1.1280793836694283,248,4.875,0.590726953281576,4,-8.25,37.142857142857146,-62.857142857142854,FALSE,High
location,Rapid Head,total_abundance,M2 invertebrate total abundance,period_split,Bloom 2026-05,overall,Overall,11.441176470588236,0.7531234605236694,425,4.875,0.590726953281576,4,-6.5661764705882355,42.609254498714655,-57.390745501285345,FALSE,High
location,Southern Fleurieu,b20,M1 fish B20 biomass,period,Bloom,by_status,Fished,6.068078609378986,0.4656114589435704,89,8.328170179999994,0.878294217084117,28,2.2600915706210074,137.24558820196805,37.24558820196805,FALSE,Low
location,Southern Fleurieu,b20,M1 fish B20 biomass,period,Bloom,overall,Overall,6.068078609378986,0.4656114589435704,89,8.328170179999994,0.878294217084117,28,2.2600915706210074,137.24558820196805,37.24558820196805,FALSE,Low
location,Southern Fleurieu,b20,M1 fish B20 biomass,period_split,Bloom 2025-06,by_status,Fished,6.068078609378986,0.4656114589435704,89,11.584720422332508,2.626666568148575,4,5.516641812953521,190.91249748193525,90.91249748193525,FALSE,Low
location,Southern Fleurieu,b20,M1 fish B20 biomass,period_split,Bloom 2025-06,overall,Overall,6.068078609378986,0.4656114589435704,89,11.584720422332508,2.626666568148575,4,5.516641812953521,190.91249748193525,90.91249748193525,FALSE,Low
location,Southern Fleurieu,b20,M1 fish B20 biomass,period_split,Bloom 2026-05,by_status,Fished,6.068078609378986,0.4656114589435704,89,7.785411806277907,0.903792200403013,24,1.7173331968989212,128.30110332197353,28.301103321973528,FALSE,Low
location,Southern Fleurieu,b20,M1 fish B20 biomass,period_split,Bloom 2026-05,overall,Overall,6.068078609378986,0.4656114589435704,89,7.785411806277907,0.903792200403013,24,1.7173331968989212,128.30110332197353,28.301103321973528,FALSE,Low
location,Southern Fleurieu,b20,M2 fish B20 biomass,period,Bloom,by_status,Fished,0.03418245287949294,0.009704022979873798,91,0,0,28,-0.03418245287949294,0,-100,FALSE,High
location,Southern Fleurieu,b20,M2 fish B20 biomass,period,Bloom,overall,Overall,0.03418245287949294,0.009704022979873798,91,0,0,28,-0.03418245287949294,0,-100,FALSE,High
location,Southern Fleurieu,b20,M2 fish B20 biomass,period_split,Bloom 2025-06,by_status,Fished,0.03418245287949294,0.009704022979873798,91,0,0,4,-0.03418245287949294,0,-100,FALSE,High
location,Southern Fleurieu,b20,M2 fish B20 biomass,period_split,Bloom 2025-06,overall,Overall,0.03418245287949294,0.009704022979873798,91,0,0,4,-0.03418245287949294,0,-100,FALSE,High
location,Southern Fleurieu,b20,M2 fish B20 biomass,period_split,Bloom 2026-05,by_status,Fished,0.03418245287949294,0.009704022979873798,91,0,0,24,-0.03418245287949294,0,-100,FALSE,High
location,Southern Fleurieu,b20,M2 fish B20 biomass,period_split,Bloom 2026-05,overall,Overall,0.03418245287949294,0.009704022979873798,91,0,0,24,-0.03418245287949294,0,-100,FALSE,High
location,Southern Fleurieu,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period,Bloom,by_status,Fished,2.0054945054945055,0.18415475414284865,91,8.910714285714286,0.9957095697245852,28,6.905219780219781,444.3150684931507,344.3150684931507,FALSE,Low
location,Southern Fleurieu,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period,Bloom,overall,Overall,2.0054945054945055,0.18415475414284865,91,8.910714285714286,0.9957095697245852,28,6.905219780219781,444.3150684931507,344.3150684931507,FALSE,Low
location,Southern Fleurieu,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period_split,Bloom 2025-06,by_status,Fished,2.0054945054945055,0.18415475414284865,91,2.875,0.4732423621500228,4,0.8695054945054945,143.35616438356163,43.356164383561634,FALSE,Low
location,Southern Fleurieu,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period_split,Bloom 2025-06,overall,Overall,2.0054945054945055,0.18415475414284865,91,2.875,0.4732423621500228,4,0.8695054945054945,143.35616438356163,43.356164383561634,FALSE,Low
location,Southern Fleurieu,invert_phylum_abundance,M2 invertebrate Arthropoda abundance,period_split,Bloom 2026-05,by_status,Fished,2.0054945054945055,0.18415475414284865,91,9.916666666666666,1.0222465077980525,24,7.911172161172161,494.47488584474877,394.47488584474877,FALSE,Low
