dataset,dataset_label,location,ordination,id,site_name,status,period,sampling_event,sampling_event_start_date,survey_date,axis1,axis2
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,cap_status,Carrickalinga Cliffs SZ South_2025-12_Carrickalinga_BRUVS_1,Carrickalinga Cliffs SZ South,No-take,Bloom,2025-12_Carrickalinga_BRUVS_1,2025-12-17,2025-12-17,0.20167871489569658,2.777013170597399
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,cap_status,Carrickalinga Cliffs SZ central_2015-201706_SA_MPA_StereoBRUVS_2,Carrickalinga Cliffs SZ central,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_2,2015-12-10,2015-12-10,-2.0909923599574016,-1.4209947430977965
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,cap_status,Carrickalinga Cliffs SZ central_2015-201706_SA_MPA_StereoBRUVS_7,Carrickalinga Cliffs SZ central,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_7,2016-12-06,2016-12-06,-1.9358735044856274,-0.65708635157427
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,cap_status,Carrickalinga Cliffs SZ central_201712-201806_SA_MarineParkMonitoring_StereoBRUVS_1,Carrickalinga Cliffs SZ central,No-take,Pre-bloom,201712-201806_SA_MarineParkMonitoring_StereoBRUVS_1,2017-12-05,2017-12-05,-2.4004604038712594,-1.8636493023669027
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,cap_status,Carrickalinga Cliffs SZ central_201812-201906_SA_MarineParkMonitoring_StereoBRUVS_1,Carrickalinga Cliffs SZ central,No-take,Pre-bloom,201812-201906_SA_MarineParkMonitoring_StereoBRUVS_1,2018-12-11,2018-12-11,-2.1989065338290095,-1.6301469578701895
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,cap_status,Carrickalinga Cliffs SZ central_202012-202105_SA_MarineParkMonitoring_StereoBRUVS_1,Carrickalinga Cliffs SZ central,No-take,Pre-bloom,202012-202105_SA_MarineParkMonitoring_StereoBRUVS_1,2020-12-04,2020-12-04,-1.9758169642820977,-1.5676144557818537
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,cap_status,Carrickalinga Cliffs SZ central_2025-02_Carrickalinga_BRUVS_1,Carrickalinga Cliffs SZ central,No-take,Pre-bloom,2025-02_Carrickalinga_BRUVS_1,2025-02-20,2025-02-20,-3.9085149632565206,-2.290866079697413
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,cap_status,Carrickalinga Cliffs SZ central_2025-12_Carrickalinga_BRUVS_1,Carrickalinga Cliffs SZ central,No-take,Bloom,2025-12_Carrickalinga_BRUVS_1,2025-12-17,2025-12-17,-2.60178863358261,-1.4141748826615466
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,cap_status,Carrickalinga outside North_2015-201706_SA_MPA_StereoBRUVS_7,Carrickalinga outside North,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_7,2016-12-06,2016-12-06,1.5691969632804055,1.577738024285538
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,cap_status,Carrickalinga outside North_201712-201806_SA_MarineParkMonitoring_StereoBRUVS_1,Carrickalinga outside North,Fished,Pre-bloom,201712-201806_SA_MarineParkMonitoring_StereoBRUVS_1,2017-12-05,2017-12-05,2.4143493793235282,1.0922594736314923
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,cap_status,Carrickalinga outside North_201812-201906_SA_MarineParkMonitoring_StereoBRUVS_1,Carrickalinga outside North,Fished,Pre-bloom,201812-201906_SA_MarineParkMonitoring_StereoBRUVS_1,2018-12-11,2018-12-11,1.5993473841822807,1.8972938901212977
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,cap_status,Carrickalinga outside North_202012-202105_SA_MarineParkMonitoring_StereoBRUVS_1,Carrickalinga outside North,Fished,Pre-bloom,202012-202105_SA_MarineParkMonitoring_StereoBRUVS_1,2020-12-04,2020-12-04,2.3342053854753284,1.646537978703644
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,cap_status,Carrickalinga outside North_2025-02_Aldinga_BRUVS_1,Carrickalinga outside North,Fished,Pre-bloom,2025-02_Aldinga_BRUVS_1,2025-02-06,2025-02-06,1.9724519690568318,1.0155033951197174
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,cap_status,Carrickalinga outside North_2025-02_Carrickalinga_BRUVS_1,Carrickalinga outside North,Fished,Pre-bloom,2025-02_Carrickalinga_BRUVS_1,2025-02-20,2025-02-20,1.8926503538282686,1.3426957855299662
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,cap_status,Carrickalinga outside North_2025-12_Carrickalinga_BRUVS_1,Carrickalinga outside North,Fished,Bloom,2025-12_Carrickalinga_BRUVS_1,2025-12-17,2025-12-17,1.629919966633631,1.5014264280732634
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,cap_status,Carrickalinga outside South_2015-201706_SA_MPA_StereoBRUVS_2,Carrickalinga outside South,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_2,2015-12-10,2015-12-10,1.742519195466573,0.5653428563450409
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,cap_status,Carrickalinga outside South_2015-201706_SA_MPA_StereoBRUVS_7,Carrickalinga outside South,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_7,2016-12-06,2016-12-06,1.6429995503405717,-0.5655656195654132
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,cap_status,Carrickalinga outside South_201712-201806_SA_MarineParkMonitoring_StereoBRUVS_1,Carrickalinga outside South,Fished,Pre-bloom,201712-201806_SA_MarineParkMonitoring_StereoBRUVS_1,2017-12-05,2017-12-05,0.9054561304058409,-0.8196751346837258
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,cap_status,Carrickalinga outside South_201812-201906_SA_MarineParkMonitoring_StereoBRUVS_1,Carrickalinga outside South,Fished,Pre-bloom,201812-201906_SA_MarineParkMonitoring_StereoBRUVS_1,2018-12-11,2018-12-11,2.039169110527482,-0.6859164384643489
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,cap_status,Carrickalinga outside South_202012-202105_SA_MarineParkMonitoring_StereoBRUVS_1,Carrickalinga outside South,Fished,Pre-bloom,202012-202105_SA_MarineParkMonitoring_StereoBRUVS_1,2020-12-04,2020-12-04,1.725785018312713,-0.2511379565833514
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,cap_status,Carrickalinga outside South_2025-02_Carrickalinga_BRUVS_1,Carrickalinga outside South,Fished,Pre-bloom,2025-02_Carrickalinga_BRUVS_1,2025-02-20,2025-02-20,0.9210834664097304,-0.779039826226591
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,cap_status,Carrickalinga outside South_2025-12_Carrickalinga_BRUVS_1,Carrickalinga outside South,Fished,Bloom,2025-12_Carrickalinga_BRUVS_1,2025-12-17,2025-12-17,0.7527680277322033,-0.1809465575543761
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,cap_status,Carrickalinga outside central_2015-201706_SA_MPA_StereoBRUVS_2,Carrickalinga outside central,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_2,2015-12-10,2015-12-10,0.5802898174739216,-1.0187263164899276
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,cap_status,Carrickalinga outside central_2015-201706_SA_MPA_StereoBRUVS_7,Carrickalinga outside central,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_7,2016-12-06,2016-12-06,1.6647970918970254,-0.3127752392155874
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,cap_status,Carrickalinga outside central_201712-201806_SA_MarineParkMonitoring_StereoBRUVS_1,Carrickalinga outside central,Fished,Pre-bloom,201712-201806_SA_MarineParkMonitoring_StereoBRUVS_1,2017-12-05,2017-12-05,1.4041099749056691,-1.0596058550771426
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,cap_status,Carrickalinga outside central_201812-201906_SA_MarineParkMonitoring_StereoBRUVS_1,Carrickalinga outside central,Fished,Pre-bloom,201812-201906_SA_MarineParkMonitoring_StereoBRUVS_1,2018-12-11,2018-12-11,1.7997166541122727,-0.7731829011083795
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,cap_status,Carrickalinga outside central_202012-202105_SA_MarineParkMonitoring_StereoBRUVS_1,Carrickalinga outside central,Fished,Pre-bloom,202012-202105_SA_MarineParkMonitoring_StereoBRUVS_1,2020-12-04,2020-12-04,0.5249405043873677,-1.0833324113149914
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,cap_status,Carrickalinga outside central_2025-02_Carrickalinga_BRUVS_1,Carrickalinga outside central,Fished,Pre-bloom,2025-02_Carrickalinga_BRUVS_1,2025-02-20,2025-02-20,-0.7799642285368621,-2.0830381611833833
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,cap_status,Carrickalinga outside central_2025-12_Carrickalinga_BRUVS_1,Carrickalinga outside central,Fished,Bloom,2025-12_Carrickalinga_BRUVS_1,2025-12-17,2025-12-17,-0.5132024067030619,-1.0258554143427392
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,pco,Chinamans Hat SZ North_2015-201706_SA_MPA_StereoBRUVS_1,Chinamans Hat SZ North,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_1,2015-11-15,2015-11-15,-0.15752481098748267,0.4483216577910802
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,pco,Chinamans Hat SZ North_2025-12_ChinamansHat_BRUVS_1,Chinamans Hat SZ North,No-take,Bloom,2025-12_ChinamansHat_BRUVS_1,2025-12-04,2025-12-04,-1.073092898659789,1.0083176835068395
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,pco,Chinamans Hat SZ central_2015-201706_SA_MPA_StereoBRUVS_1,Chinamans Hat SZ central,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_1,2015-11-15,2015-11-15,-0.5620998556708484,-0.6684215472602633
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,pco,Chinamans Hat SZ central_2025-12_ChinamansHat_BRUVS_1,Chinamans Hat SZ central,No-take,Bloom,2025-12_ChinamansHat_BRUVS_1,2025-12-04,2025-12-04,-0.8839941987964439,-0.5297034500649771
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,pco,Chinamans Hat SZ south_2015-201706_SA_MPA_StereoBRUVS_1,Chinamans Hat SZ south,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_1,2015-11-15,2015-11-15,1.4217766458636092,0.16121242681089215
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,pco,Chinamans Hat SZ south_2025-12_ChinamansHat_BRUVS_1,Chinamans Hat SZ south,No-take,Bloom,2025-12_ChinamansHat_BRUVS_1,2025-12-04,2025-12-04,0.976567197558355,0.02399614633686551
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,pco,Chinamans Hat outside North_2015-201706_SA_MPA_StereoBRUVS_1,Chinamans Hat outside North,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_1,2015-11-15,2015-11-15,0.5150597725033882,-7.670274576454521e-4
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,pco,Chinamans Hat outside North_2025-12_ChinamansHat_BRUVS_1,Chinamans Hat outside North,Fished,Bloom,2025-12_ChinamansHat_BRUVS_1,2025-12-04,2025-12-04,-0.20381183044191953,0.365645272450469
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,pco,Chinamans Hat outside South_2015-201706_SA_MPA_StereoBRUVS_1,Chinamans Hat outside South,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_1,2015-11-15,2015-11-15,0.12358504227841852,-0.4802780665739352
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,pco,Chinamans Hat outside South_2025-12_ChinamansHat_BRUVS_1,Chinamans Hat outside South,Fished,Bloom,2025-12_ChinamansHat_BRUVS_1,2025-12-04,2025-12-04,-0.25877870521168034,-0.6040301934377732
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,pco,Chinamans Hat outside central_2015-201706_SA_MPA_StereoBRUVS_1,Chinamans Hat outside central,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_1,2015-11-15,2015-11-15,0.3525050519054208,0.17084298699767406
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,pco,Chinamans Hat outside central_2025-12_ChinamansHat_BRUVS_1,Chinamans Hat outside central,Fished,Bloom,2025-12_ChinamansHat_BRUVS_1,2025-12-04,2025-12-04,-0.250191410341023,0.10486411090077347
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,cap_period,Chinamans Hat SZ North_2015-201706_SA_MPA_StereoBRUVS_1,Chinamans Hat SZ North,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_1,2015-11-15,2015-11-15,-0.7615307869119556,-0.7923874616274988
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,cap_period,Chinamans Hat SZ North_2025-12_ChinamansHat_BRUVS_1,Chinamans Hat SZ North,No-take,Bloom,2025-12_ChinamansHat_BRUVS_1,2025-12-04,2025-12-04,3.0085162256253914,-1.1349522659919455
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,cap_period,Chinamans Hat SZ central_2015-201706_SA_MPA_StereoBRUVS_1,Chinamans Hat SZ central,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_1,2015-11-15,2015-11-15,0.013769957388612263,-1.4702942652241895
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,cap_period,Chinamans Hat SZ central_2025-12_ChinamansHat_BRUVS_1,Chinamans Hat SZ central,No-take,Bloom,2025-12_ChinamansHat_BRUVS_1,2025-12-04,2025-12-04,1.9197097981714084,-1.0447538705256287
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,cap_period,Chinamans Hat SZ south_2015-201706_SA_MPA_StereoBRUVS_1,Chinamans Hat SZ south,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_1,2015-11-15,2015-11-15,-2.4066099760171906,1.9995396764534084
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,cap_period,Chinamans Hat SZ south_2025-12_ChinamansHat_BRUVS_1,Chinamans Hat SZ south,No-take,Bloom,2025-12_ChinamansHat_BRUVS_1,2025-12-04,2025-12-04,-1.0872739104520237,2.063359767684477
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,cap_period,Chinamans Hat outside North_2015-201706_SA_MPA_StereoBRUVS_1,Chinamans Hat outside North,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_1,2015-11-15,2015-11-15,-1.4864675912903997,0.3396224691536147
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,cap_period,Chinamans Hat outside North_2025-12_ChinamansHat_BRUVS_1,Chinamans Hat outside North,Fished,Bloom,2025-12_ChinamansHat_BRUVS_1,2025-12-04,2025-12-04,0.5998165651757787,0.06287335884606443
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,cap_period,Chinamans Hat outside South_2015-201706_SA_MPA_StereoBRUVS_1,Chinamans Hat outside South,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_1,2015-11-15,2015-11-15,-0.6462373852698664,-0.23712866455690593
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,cap_period,Chinamans Hat outside South_2025-12_ChinamansHat_BRUVS_1,Chinamans Hat outside South,Fished,Bloom,2025-12_ChinamansHat_BRUVS_1,2025-12-04,2025-12-04,0.9235336731819812,0.0019253112361276006
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,cap_period,Chinamans Hat outside central_2015-201706_SA_MPA_StereoBRUVS_1,Chinamans Hat outside central,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_1,2015-11-15,2015-11-15,-1.107189947990789,0.16064824580157058
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,cap_period,Chinamans Hat outside central_2025-12_ChinamansHat_BRUVS_1,Chinamans Hat outside central,Fished,Bloom,2025-12_ChinamansHat_BRUVS_1,2025-12-04,2025-12-04,1.0299633783890512,0.0515476987509062
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,cap_status,Chinamans Hat SZ North_2015-201706_SA_MPA_StereoBRUVS_1,Chinamans Hat SZ North,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_1,2015-11-15,2015-11-15,-1.5913508210997338,-0.16734426309825998
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,cap_status,Chinamans Hat SZ North_2025-12_ChinamansHat_BRUVS_1,Chinamans Hat SZ North,No-take,Bloom,2025-12_ChinamansHat_BRUVS_1,2025-12-04,2025-12-04,-2.151705174587517,-1.5625134560263645
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,cap_status,Chinamans Hat SZ central_2015-201706_SA_MPA_StereoBRUVS_1,Chinamans Hat SZ central,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_1,2015-11-15,2015-11-15,-0.3943809132470024,-0.8050367063227335
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,cap_status,Chinamans Hat SZ central_2025-12_ChinamansHat_BRUVS_1,Chinamans Hat SZ central,No-take,Bloom,2025-12_ChinamansHat_BRUVS_1,2025-12-04,2025-12-04,-1.4693854061347904,-1.2880493519056424
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,cap_status,Chinamans Hat SZ south_2015-201706_SA_MPA_StereoBRUVS_1,Chinamans Hat SZ south,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_1,2015-11-15,2015-11-15,-0.34176974508025976,2.255069623347809
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,cap_status,Chinamans Hat SZ south_2025-12_ChinamansHat_BRUVS_1,Chinamans Hat SZ south,No-take,Bloom,2025-12_ChinamansHat_BRUVS_1,2025-12-04,2025-12-04,-0.4456736699422868,1.5678741540051915
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,cap_status,Chinamans Hat outside North_2015-201706_SA_MPA_StereoBRUVS_1,Chinamans Hat outside North,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_1,2015-11-15,2015-11-15,3.626029687803642,0.6887257629995013
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,cap_status,Chinamans Hat outside North_2025-12_ChinamansHat_BRUVS_1,Chinamans Hat outside North,Fished,Bloom,2025-12_ChinamansHat_BRUVS_1,2025-12-04,2025-12-04,1.0958787615108208,-0.3867430035190234
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,cap_status,Chinamans Hat outside South_2015-201706_SA_MPA_StereoBRUVS_1,Chinamans Hat outside South,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_1,2015-11-15,2015-11-15,1.418249716200648,0.1128469238407369
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,cap_status,Chinamans Hat outside South_2025-12_ChinamansHat_BRUVS_1,Chinamans Hat outside South,Fished,Bloom,2025-12_ChinamansHat_BRUVS_1,2025-12-04,2025-12-04,1.3063523579087124,-0.4730394103575034
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,cap_status,Chinamans Hat outside central_2015-201706_SA_MPA_StereoBRUVS_1,Chinamans Hat outside central,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_1,2015-11-15,2015-11-15,-1.136759490623,0.5016479023418798
BRUV,BRUVs,Chinamans Hat - Chinamans Hat Sanctuary Zone,cap_status,Chinamans Hat outside central_2025-12_ChinamansHat_BRUVS_1,Chinamans Hat outside central,Fished,Bloom,2025-12_ChinamansHat_BRUVS_1,2025-12-04,2025-12-04,0.08451469729076716,-0.4434381753055912
BRUV,BRUVs,Cuttlefish Coast - Fairway Bank Sanctuary Zone,pco,Black Point_2015-201706_SA_MPA_StereoBRUVS_8,Black Point,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_8,2017-01-12,2017-01-12,0.9949199365169589,0.16651566998855152
BRUV,BRUVs,Cuttlefish Coast - Fairway Bank Sanctuary Zone,pco,Black Point_2026-02_CuttlefishCoast_BRUVS_1,Black Point,No-take,Bloom,2026-02_CuttlefishCoast_BRUVS_1,2026-02-16,2026-02-16,-0.5808545380213554,-0.6144252768718809
BRUV,BRUVs,Cuttlefish Coast - Fairway Bank Sanctuary Zone,pco,Point Lowly_2015-201706_SA_MPA_StereoBRUVS_8,Point Lowly,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_8,2017-01-12,2017-01-12,1.0028658013736536,0.24598341399242582
BRUV,BRUVs,Cuttlefish Coast - Fairway Bank Sanctuary Zone,pco,Point Lowly_2026-02_CuttlefishCoast_BRUVS_1,Point Lowly,Fished,Bloom,2026-02_CuttlefishCoast_BRUVS_1,2026-02-16,2026-02-16,-1.5374440596991437,1.825349039427122
BRUV,BRUVs,Cuttlefish Coast - Fairway Bank Sanctuary Zone,pco,Stony Point_2015-201706_SA_MPA_StereoBRUVS_8,Stony Point,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_8,2017-01-12,2017-01-12,1.5126165189763714,-0.06109437660804125
BRUV,BRUVs,Cuttlefish Coast - Fairway Bank Sanctuary Zone,pco,Stony Point_2026-02_CuttlefishCoast_BRUVS_1,Stony Point,Fished,Bloom,2026-02_CuttlefishCoast_BRUVS_1,2026-02-16,2026-02-16,-2.023221708627365,-0.807197107175297
BRUV,BRUVs,Cuttlefish Coast - Fairway Bank Sanctuary Zone,pco,Third Dip_2015-201706_SA_MPA_StereoBRUVS_8,Third Dip,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_8,2017-01-12,2017-01-12,1.2657850540097946,0.009018331496909955
BRUV,BRUVs,Cuttlefish Coast - Fairway Bank Sanctuary Zone,pco,Third Dip_2026-02_CuttlefishCoast_BRUVS_1,Third Dip,No-take,Bloom,2026-02_CuttlefishCoast_BRUVS_1,2026-02-16,2026-02-16,-0.6346670045289144,-0.7641496942497878
BRUV,BRUVs,Cuttlefish Coast - Fairway Bank Sanctuary Zone,cap_period,Black Point_2015-201706_SA_MPA_StereoBRUVS_8,Black Point,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_8,2017-01-12,2017-01-12,-1.1161324595833784,-0.26695255005269547
BRUV,BRUVs,Cuttlefish Coast - Fairway Bank Sanctuary Zone,cap_period,Black Point_2026-02_CuttlefishCoast_BRUVS_1,Black Point,No-take,Bloom,2026-02_CuttlefishCoast_BRUVS_1,2026-02-16,2026-02-16,0.815779787388651,1.3062804363481673
BRUV,BRUVs,Cuttlefish Coast - Fairway Bank Sanctuary Zone,cap_period,Point Lowly_2015-201706_SA_MPA_StereoBRUVS_8,Point Lowly,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_8,2017-01-12,2017-01-12,-1.129286752011575,-0.379910471107815
BRUV,BRUVs,Cuttlefish Coast - Fairway Bank Sanctuary Zone,cap_period,Point Lowly_2026-02_CuttlefishCoast_BRUVS_1,Point Lowly,Fished,Bloom,2026-02_CuttlefishCoast_BRUVS_1,2026-02-16,2026-02-16,1.4968265278624182,-2.986193264197403
BRUV,BRUVs,Cuttlefish Coast - Fairway Bank Sanctuary Zone,cap_period,Stony Point_2015-201706_SA_MPA_StereoBRUVS_8,Stony Point,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_8,2017-01-12,2017-01-12,-1.5415459689577464,0.4890824603653852
BRUV,BRUVs,Cuttlefish Coast - Fairway Bank Sanctuary Zone,cap_period,Stony Point_2026-02_CuttlefishCoast_BRUVS_1,Stony Point,Fished,Bloom,2026-02_CuttlefishCoast_BRUVS_1,2026-02-16,2026-02-16,1.9784005851173645,0.25381616932389944
BRUV,BRUVs,Cuttlefish Coast - Fairway Bank Sanctuary Zone,cap_period,Third Dip_2015-201706_SA_MPA_StereoBRUVS_8,Third Dip,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_8,2017-01-12,2017-01-12,-1.3514363423394442,0.1577805607951253
BRUV,BRUVs,Cuttlefish Coast - Fairway Bank Sanctuary Zone,cap_period,Third Dip_2026-02_CuttlefishCoast_BRUVS_1,Third Dip,No-take,Bloom,2026-02_CuttlefishCoast_BRUVS_1,2026-02-16,2026-02-16,0.8473946225237113,1.4260966585253372
BRUV,BRUVs,Cuttlefish Coast - Fairway Bank Sanctuary Zone,cap_status,Black Point_2015-201706_SA_MPA_StereoBRUVS_8,Black Point,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_8,2017-01-12,2017-01-12,-1.2990802707155267,-0.7911935339467373
BRUV,BRUVs,Cuttlefish Coast - Fairway Bank Sanctuary Zone,cap_status,Black Point_2026-02_CuttlefishCoast_BRUVS_1,Black Point,No-take,Bloom,2026-02_CuttlefishCoast_BRUVS_1,2026-02-16,2026-02-16,-1.2871197604072935,0.9040541402815195
BRUV,BRUVs,Cuttlefish Coast - Fairway Bank Sanctuary Zone,cap_status,Point Lowly_2015-201706_SA_MPA_StereoBRUVS_8,Point Lowly,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_8,2017-01-12,2017-01-12,0.2373578899513879,-1.2990783414953417
BRUV,BRUVs,Cuttlefish Coast - Fairway Bank Sanctuary Zone,cap_status,Point Lowly_2026-02_CuttlefishCoast_BRUVS_1,Point Lowly,Fished,Bloom,2026-02_CuttlefishCoast_BRUVS_1,2026-02-16,2026-02-16,3.735054378016052,1.2278840844853134
BRUV,BRUVs,Cuttlefish Coast - Fairway Bank Sanctuary Zone,cap_status,Stony Point_2015-201706_SA_MPA_StereoBRUVS_8,Stony Point,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_8,2017-01-12,2017-01-12,-1.3319661511274625,-1.768789701474647
BRUV,BRUVs,Cuttlefish Coast - Fairway Bank Sanctuary Zone,cap_status,Stony Point_2026-02_CuttlefishCoast_BRUVS_1,Stony Point,Fished,Bloom,2026-02_CuttlefishCoast_BRUVS_1,2026-02-16,2026-02-16,2.497955406052167,1.8399839584846756
BRUV,BRUVs,Cuttlefish Coast - Fairway Bank Sanctuary Zone,cap_status,Third Dip_2015-201706_SA_MPA_StereoBRUVS_8,Third Dip,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_8,2017-01-12,2017-01-12,-1.4676065427573366,-1.0669879246025615
BRUV,BRUVs,Cuttlefish Coast - Fairway Bank Sanctuary Zone,cap_status,Third Dip_2026-02_CuttlefishCoast_BRUVS_1,Third Dip,No-take,Bloom,2026-02_CuttlefishCoast_BRUVS_1,2026-02-16,2026-02-16,-1.0845949490119877,0.9541273182677791
