"start_date_fct","response","SE","df","asymp.LCL","asymp.UCL","Status","start_date_date","Period","reporting_name","metric","model_family","family_code","model_link","family_selection_reason","1","metric_id"
"2026-01-26",7.333333307736823,0.5527707521642451,Inf,6.3261531168651475,8.500865598556878,"Not modelled by Status","2026-01-26","Bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.365, not greater than the threshold of 1.5",NA,"richness"
"2015-04-28",12.312650129360389,2.894132891996037,Inf,7.767361914553767,19.5177403699938,"Not modelled by Status","2015-04-28","Pre-bloom","O'Sullivan","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.973, not greater than the threshold of 1.5",NA,"richness"
"2015-10-09",13.24539351904679,3.083168887287447,Inf,8.393212126466082,20.902658818927645,"Not modelled by Status","2015-10-09","Pre-bloom","O'Sullivan","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.973, not greater than the threshold of 1.5",NA,"richness"
"2021-10-12",6.003688695889539,1.0959198602551052,Inf,4.197965935283735,8.586129214198984,"Not modelled by Status","2021-10-12","Pre-bloom","O'Sullivan","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.973, not greater than the threshold of 1.5",NA,"richness"
"2022-12-01",5.949085220488128,1.0598557993956499,Inf,4.195704339072339,8.435202316580604,"Not modelled by Status","2022-12-01","Pre-bloom","O'Sullivan","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.973, not greater than the threshold of 1.5",NA,"richness"
"2023-12-01",5.253751440843266,0.9609889038098735,Inf,3.6708966745260714,7.519117711403908,"Not modelled by Status","2023-12-01","Pre-bloom","O'Sullivan","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.973, not greater than the threshold of 1.5",NA,"richness"
"2024-12-19",4.094804125860721,0.7942230984805604,Inf,2.7998524377296397,5.988680190146893,"Not modelled by Status","2024-12-19","Pre-bloom","O'Sullivan","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.973, not greater than the threshold of 1.5",NA,"richness"
"2025-02-04",6.556058928320749,1.3403982487453434,Inf,4.391502505676652,9.787517738189582,"Not modelled by Status","2025-02-04","Pre-bloom","O'Sullivan","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.973, not greater than the threshold of 1.5",NA,"richness"
"2025-11-13",4.636152317692044,0.7793673483426363,Inf,3.3347645963847943,6.445404972855588,"Not modelled by Status","2025-11-13","Bloom","O'Sullivan","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.973, not greater than the threshold of 1.5",NA,"richness"
"2026-03-06",3.949023366799091,0.6874320347708055,Inf,2.8074727292879524,5.5547415968953935,"Not modelled by Status","2026-03-06","Bloom","O'Sullivan","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.973, not greater than the threshold of 1.5",NA,"richness"
"2014-09-03",4.665368087268059,1.6341771701024865,Inf,2.3481643523237943,9.269223156445362,"Fished","2014-09-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.046, not greater than the threshold of 1.5",NA,"richness"
"2016-03-11",5.5984427717766785,1.9610127840046891,Inf,2.8177979511209243,11.12306915277244,"Fished","2016-03-11","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.046, not greater than the threshold of 1.5",NA,"richness"
"2016-11-03",4.113851377265097,0.955903638847717,Inf,2.6089245376691244,6.486877220813003,"Fished","2016-11-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.046, not greater than the threshold of 1.5",NA,"richness"
"2025-10-13",2.617143358642913,0.7305202195514877,Inf,1.5143721128540786,4.522956611225384,"Fished","2025-10-13","Bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.046, not greater than the threshold of 1.5",NA,"richness"
"2014-09-03",5.797594861344112,0.953393270057264,Inf,4.200208823123729,8.002484541062902,"No-take","2014-09-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.046, not greater than the threshold of 1.5",NA,"richness"
"2016-03-11",5.549127191987493,0.9232629677147826,Inf,4.004994201153522,7.688603540046578,"No-take","2016-03-11","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.046, not greater than the threshold of 1.5",NA,"richness"
"2016-11-03",3.893833466927312,1.2945350271150697,Inf,2.0294990038216594,7.470779261094682,"No-take","2016-11-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.046, not greater than the threshold of 1.5",NA,"richness"
"2025-10-13",2.9816204775327573,0.7792956087382571,Inf,1.786392237078562,4.976544617424745,"No-take","2025-10-13","Bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.046, not greater than the threshold of 1.5",NA,"richness"
"2017-02-03",12.916666838593299,1.3105517062876941,Inf,10.587313924731475,15.758509042551825,"No-take","2017-02-03","Pre-bloom","Orcades Bank - Orcades Bank Sanctuary Zone","Species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.822, greater than the threshold of 1.5","overall","richness"
"2017-02-03",8.562954748170895,1.0151995257285944,Inf,6.787465238608024,10.802883173845887,"Fished","2017-02-03","Pre-bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.735, not greater than the threshold of 1.5",NA,"richness"
"2025-11-14",9.355272442864237,1.023093931967045,Inf,7.550381867192348,11.591615367231777,"Fished","2025-11-14","Bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.735, not greater than the threshold of 1.5",NA,"richness"
"2017-02-03",6.826902654589541,0.8816368691699149,Inf,5.300272688841971,8.793245667030872,"No-take","2017-02-03","Pre-bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.735, not greater than the threshold of 1.5",NA,"richness"
"2025-11-14",9.042725302261715,0.9934197692423196,Inf,7.291009389049979,11.215303194503086,"No-take","2025-11-14","Bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.735, not greater than the threshold of 1.5",NA,"richness"
"2015-04-28",4.399997931767683,0.9380828533167231,Inf,2.8971812511489787,6.682350920185617,"Not modelled by Status","2015-04-28","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.262, not greater than the threshold of 1.5",NA,"richness"
"2015-10-09",10.333329941065438,1.3123343208980793,Inf,8.056336240690122,13.253879242479663,"Not modelled by Status","2015-10-09","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.262, not greater than the threshold of 1.5",NA,"richness"
"2021-10-12",8.250001643808178,1.4361406850313472,Inf,5.865146883297934,11.60457333415775,"Not modelled by Status","2021-10-12","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.262, not greater than the threshold of 1.5",NA,"richness"
"2022-12-01",13.500004066152592,1.8371174306609377,Inf,10.339512631461115,17.62656677178236,"Not modelled by Status","2022-12-01","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.262, not greater than the threshold of 1.5",NA,"richness"
"2023-12-01",8.750000267093524,1.4790198450968446,Inf,6.282445926713566,12.186735161314417,"Not modelled by Status","2023-12-01","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.262, not greater than the threshold of 1.5",NA,"richness"
"2024-12-19",9.500000746913853,1.5411034328996067,Inf,6.912585760034516,13.055897940991786,"Not modelled by Status","2024-12-19","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.262, not greater than the threshold of 1.5",NA,"richness"
"2025-02-04",6.7499992962651545,1.2990379297065706,Inf,4.629029188976151,9.842774508332187,"Not modelled by Status","2025-02-04","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.262, not greater than the threshold of 1.5",NA,"richness"
"2025-11-13",8.500003285803528,1.1902382022894848,Inf,6.459918959082393,11.184359481335294,"Not modelled by Status","2025-11-13","Bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.262, not greater than the threshold of 1.5",NA,"richness"
"2015-12-10",8.480634682984018,0.8982327439480624,Inf,6.8908486265955915,10.437199904326436,"Fished","2015-12-10","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.006, not greater than the threshold of 1.5",NA,"richness"
"2016-12-06",7.399772108339127,0.8322745173412102,Inf,5.935825970757982,9.22476964875732,"Fished","2016-12-06","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.006, not greater than the threshold of 1.5",NA,"richness"
"2017-12-05",7.309763087625786,0.8987666335595098,Inf,5.744396797661677,9.301696640971395,"Fished","2017-12-05","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.006, not greater than the threshold of 1.5",NA,"richness"
"2018-12-11",8.950153868973338,0.961493210974538,Inf,7.250834541758759,11.047728894785688,"Fished","2018-12-11","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.006, not greater than the threshold of 1.5",NA,"richness"
"2021-01-21",9.312061689190493,0.9470325983699743,Inf,7.629200348617506,11.366131303525524,"Fished","2021-01-21","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.006, not greater than the threshold of 1.5",NA,"richness"
"2025-02-27",12.637875085476374,1.1298807243252282,Inf,10.606521015418227,15.05827277803274,"Fished","2025-02-27","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.006, not greater than the threshold of 1.5",NA,"richness"
"2025-12-10",9.062649768878424,0.9325516489292327,Inf,7.4074049853962345,11.08777243788822,"Fished","2025-12-10","Bloom","Rapid Head - Rapid Head Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.006, not greater than the threshold of 1.5",NA,"richness"
"2015-12-10",7.802116388093167,0.87088206547671,Inf,6.269028373562211,9.710120373687587,"No-take","2015-12-10","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.006, not greater than the threshold of 1.5",NA,"richness"
"2016-12-06",8.483473704759607,0.8984551795034748,Inf,6.893280079627728,10.440505139497308,"No-take","2016-12-06","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.006, not greater than the threshold of 1.5",NA,"richness"
"2017-12-05",9.731096200679731,0.9711239449862642,Inf,8.002308743906891,11.833364132443089,"No-take","2017-12-05","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.006, not greater than the threshold of 1.5",NA,"richness"
"2018-12-11",8.982515286239053,0.927920967303342,Inf,7.336117418953777,10.998403686813543,"No-take","2018-12-11","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.006, not greater than the threshold of 1.5",NA,"richness"
"2021-01-21",13.640106507700624,1.1820411673194062,Inf,11.509416027603097,16.165242884192054,"No-take","2021-01-21","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.006, not greater than the threshold of 1.5",NA,"richness"
"2025-02-27",13.448182364024404,1.2144590532340782,Inf,11.26664236118857,16.052130093262136,"No-take","2025-02-27","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.006, not greater than the threshold of 1.5",NA,"richness"
"2025-12-10",8.8161672771039,0.9181614986437147,Inf,7.188383976458755,10.812556161776921,"No-take","2025-12-10","Bloom","Rapid Head - Rapid Head Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.006, not greater than the threshold of 1.5",NA,"richness"
"2016-01-20",13.393462389365062,1.1838781460386751,Inf,11.262978396875976,15.926944761351283,"Fished","2016-01-20","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.27, not greater than the threshold of 1.5",NA,"richness"
"2016-12-06",9.317177911277515,0.9561161736937452,Inf,7.619653795672388,11.392880379906707,"Fished","2016-12-06","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.27, not greater than the threshold of 1.5",NA,"richness"
"2017-12-05",13.916644972074046,1.9825995113749815,Inf,10.526167589011372,18.399194734552367,"Fished","2017-12-05","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.27, not greater than the threshold of 1.5",NA,"richness"
"2018-01-17",9.252893145395008,1.1673138406580998,Inf,7.225914633573367,11.848469834158418,"Fished","2018-01-17","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.27, not greater than the threshold of 1.5",NA,"richness"
"2019-01-22",12.894296145346154,1.157160551111798,Inf,10.814565373193503,15.373976424055941,"Fished","2019-01-22","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.27, not greater than the threshold of 1.5",NA,"richness"
"2021-01-21",13.8925653835387,1.2103323521440377,Inf,11.711837346613066,16.479341987422,"Fished","2021-01-21","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.27, not greater than the threshold of 1.5",NA,"richness"
"2025-04-02",12.727969191229558,1.1481971422836488,Inf,10.665267515627193,15.189604901660267,"Fished","2025-04-02","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.27, not greater than the threshold of 1.5",NA,"richness"
"2026-01-27",13.975767911124162,1.214718308442072,Inf,11.786710542625942,16.571382490410457,"Fished","2026-01-27","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.27, not greater than the threshold of 1.5",NA,"richness"
"2016-01-20",17.412384220833722,1.4902342668141457,Inf,14.723409265367497,20.59245374419547,"No-take","2016-01-20","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.27, not greater than the threshold of 1.5",NA,"richness"
"2016-12-06",11.226211329169713,1.1076576421281812,Inf,9.252255796894278,13.621307449096081,"No-take","2016-12-06","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.27, not greater than the threshold of 1.5",NA,"richness"
"2017-12-05",15.099502946899818,2.0970471670132333,Inf,11.501280391054026,19.82344412894901,"No-take","2017-12-05","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.27, not greater than the threshold of 1.5",NA,"richness"
"2018-01-17",13.130204292305955,1.404541275221805,Inf,10.646778989153848,16.19290350004639,"No-take","2018-01-17","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.27, not greater than the threshold of 1.5",NA,"richness"
"2019-01-22",13.04338575642415,1.1648356861504066,Inf,10.94898946723808,15.53841224342727,"No-take","2019-01-22","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.27, not greater than the threshold of 1.5",NA,"richness"
"2021-01-21",13.126561363639867,1.1692937486936728,Inf,11.023696767983077,15.630565395616244,"No-take","2021-01-21","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.27, not greater than the threshold of 1.5",NA,"richness"
"2025-04-02",15.380792215837072,1.331002468891835,Inf,12.981311221679182,18.223796128674373,"No-take","2025-04-02","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.27, not greater than the threshold of 1.5",NA,"richness"
"2026-01-27",14.391304541460146,1.2783720498225872,Inf,12.09172818831104,17.12820890278218,"No-take","2026-01-27","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.27, not greater than the threshold of 1.5",NA,"richness"
"2016-04-19",9.940730019497328,1.085172200279257,Inf,8.025969640072383,12.312295928351425,"Fished","2016-04-19","Pre-bloom","The Pages - The Pages Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.854, not greater than the threshold of 1.5",NA,"richness"
"2017-06-02",11.266280502687753,1.1781939454778434,Inf,9.178346441509317,13.829187770816977,"Fished","2017-06-02","Pre-bloom","The Pages - The Pages Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.854, not greater than the threshold of 1.5",NA,"richness"
"2018-06-26",9.065185980616707,1.0567673626047913,Inf,7.213541373376409,11.392129414613063,"Fished","2018-06-26","Pre-bloom","The Pages - The Pages Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.854, not greater than the threshold of 1.5",NA,"richness"
"2019-06-06",10.437842751304341,1.120304071266114,Inf,8.457664224661869,12.881637105345389,"Fished","2019-06-06","Pre-bloom","The Pages - The Pages Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.854, not greater than the threshold of 1.5",NA,"richness"
"2021-05-20",9.85803302372501,1.0792964545735666,Inf,7.954215561396945,12.217523443604748,"Fished","2021-05-20","Pre-bloom","The Pages - The Pages Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.854, not greater than the threshold of 1.5",NA,"richness"
"2025-04-09",9.104238494525687,1.1894843270177766,Inf,7.047461124032131,11.761279290006257,"Fished","2025-04-09","Bloom","The Pages - The Pages Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.854, not greater than the threshold of 1.5",NA,"richness"
"2025-12-02",7.538448108493673,0.9100139992338455,Inf,5.950151170366511,9.550715310809725,"Fished","2025-12-02","Bloom","The Pages - The Pages Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.854, not greater than the threshold of 1.5",NA,"richness"
"2026-03-01",11.100597846680934,1.1666774709758758,Inf,9.034096629482264,13.639800149093515,"Fished","2026-03-01","Bloom","The Pages - The Pages Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.854, not greater than the threshold of 1.5",NA,"richness"
"2016-04-19",9.124319522507921,1.027034011145565,Inf,7.317945708021759,11.376581635138253,"No-take","2016-04-19","Pre-bloom","The Pages - The Pages Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.854, not greater than the threshold of 1.5",NA,"richness"
"2017-06-02",10.857054417799203,1.1883656789246713,Inf,8.760788937125213,13.454910451219387,"No-take","2017-06-02","Pre-bloom","The Pages - The Pages Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.854, not greater than the threshold of 1.5",NA,"richness"
"2018-06-26",11.778708321401398,1.2138978393978102,Inf,9.624407016702584,14.415222618897877,"No-take","2018-06-26","Pre-bloom","The Pages - The Pages Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.854, not greater than the threshold of 1.5",NA,"richness"
"2019-06-06",12.442249494865266,1.2594068335369888,Inf,10.20328753235754,15.172518857429974,"No-take","2019-06-06","Pre-bloom","The Pages - The Pages Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.854, not greater than the threshold of 1.5",NA,"richness"
"2021-05-20",8.156002016821297,0.9888878273571298,Inf,6.4309035892378414,10.343860388408766,"No-take","2021-05-20","Pre-bloom","The Pages - The Pages Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.854, not greater than the threshold of 1.5",NA,"richness"
"2025-04-09",5.907474418885066,0.9182805885254044,Inf,4.355999303519183,8.011538014156104,"No-take","2025-04-09","Bloom","The Pages - The Pages Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.854, not greater than the threshold of 1.5",NA,"richness"
"2025-12-02",6.138181079742941,0.8024921857711677,Inf,4.7506768905472505,7.9309260208125885,"No-take","2025-12-02","Bloom","The Pages - The Pages Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.854, not greater than the threshold of 1.5",NA,"richness"
"2026-03-01",13.105811554857123,1.3045375877210252,Inf,10.78291755895831,15.929111538901505,"No-take","2026-03-01","Bloom","The Pages - The Pages Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.854, not greater than the threshold of 1.5",NA,"richness"
"2017-11-28",6.416523634401866,1.3536985662033663,Inf,4.243470640819939,9.702382562703999,"Not modelled by Status","2017-11-28","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.777, not greater than the threshold of 1.5",NA,"richness"
"2018-11-27",6.386746586676004,1.7114643688088056,Inf,3.7773058914185627,10.798842650018676,"Not modelled by Status","2018-11-27","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.777, not greater than the threshold of 1.5",NA,"richness"
"2021-11-23",7.9414764073810575,1.7461877999722317,Inf,5.16104140481237,12.219829794464275,"Not modelled by Status","2021-11-23","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.777, not greater than the threshold of 1.5",NA,"richness"
"2025-10-30",8.560614054663846,1.7012127031615034,Inf,5.7989508295319965,12.637477907158347,"Not modelled by Status","2025-10-30","Bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.777, not greater than the threshold of 1.5",NA,"richness"
"2026-01-23",8.976177250425462,1.7787128997912212,Inf,6.0872049955875305,13.236248506409781,"Not modelled by Status","2026-01-23","Bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.777, not greater than the threshold of 1.5",NA,"richness"
"2017-04-12",6.721222442746919,1.0356910356252453,Inf,4.96917578270234,9.091010883965518,"Not modelled by Status","2017-04-12","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.699, not greater than the threshold of 1.5",NA,"richness"
"2017-11-23",7.45892059324475,1.119793184654782,Inf,5.557593245902298,10.010717581275234,"Not modelled by Status","2017-11-23","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.699, not greater than the threshold of 1.5",NA,"richness"
"2018-04-24",6.393354336642834,0.998058599566348,Inf,4.708133402463737,8.681780268265149,"Not modelled by Status","2018-04-24","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.699, not greater than the threshold of 1.5",NA,"richness"
"2018-11-29",7.049105664051429,1.0731623879945218,Inf,5.230537350735073,9.499959054107276,"Not modelled by Status","2018-11-29","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.699, not greater than the threshold of 1.5",NA,"richness"
"2019-10-22",6.147440177848709,0.969714590506706,Inf,4.512563992904773,8.374622675633724,"Not modelled by Status","2019-10-22","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.699, not greater than the threshold of 1.5",NA,"richness"
"2020-10-28",9.180218393930485,1.3137012395129257,Inf,6.9349759723648114,12.15237227873503,"Not modelled by Status","2020-10-28","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.699, not greater than the threshold of 1.5",NA,"richness"
"2025-10-24",4.098314785907624,0.7279486520903408,Inf,2.8934344822220206,5.804929811816708,"Not modelled by Status","2025-10-24","Bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.699, not greater than the threshold of 1.5",NA,"richness"
