site_name,status,CAP1,MDS1,n_events
Encounter Deep,Fished,0.330591698220806,0.6063693442969499,4
Olivers Reef,Fished,0.17869954994520812,0.27852240972633296,6
Outside Granite island,Fished,-0.16563608448002765,-0.06193131598931621,8
Port Elliot Deep,No-take,0.34887147085741466,-0.013632096226092433,3
Pullen Island,No-take,0.12322492035951298,-0.38033285944850354,5
The Bluff,Fished,-0.04646822752372471,-0.7812081638829614,11
Whalebone Reef,Fished,-0.2467848809247879,0.7705210090002338,9
