site_name,status,CAP1,MDS1,n_events
Outer Harbor breakwater south inside,Fished,1.131498587244744,-0.6539814377670908,2
Port Gawler,Fished,0.2960499926366662,1.9530414701840657,5
Port Julia,Fished,-0.34634604331404606,-1.718237747841164,2
Port Parham,Fished,-0.4711019102677255,-0.8585042656373473,7
Semaphore,Fished,0.03530833154704991,0.14125155425108696,7
