site_name,status,CAP1,MDS1,n_events
Cable Hut,No-take,-0.3663682354473474,0.7588584276312994,10
Grassy Knoll,Fished,-0.1151612302852885,-0.6069435209968417,6
Pancake Rock,No-take,-0.30548618539796824,1.2832472122442558,6
Penneshaw Pub,Fished,0.9308162398318537,-1.5264985676264151,6
Puzzle Rock,Fished,0.10044490159698216,-0.4145691696731648,6
