site_name,status,CAP1,MDS1,n_events
Cable Hut,No-take,-0.33230188604895666,0.7175169095922846,10
Grassy Knoll,Fished,-0.043384430797367236,-0.5906419656818024,6
Pancake Rock,No-take,-0.22646562347149163,1.2980466766899026,6
Penneshaw Pub,Fished,0.7256589007637282,-1.5425858699238617,6
Puzzle Rock,Fished,0.0980276302533918,-0.36068035707137996,6
