site_name,status,CAP1,MDS1,n_events
Broken Bottom,Fished,0.15596635376727802,-1.5087351107868907,9
Hallett Cove,Fished,0.2042534400353129,0.27587743403179665,8
Marino Rocks,Fished,-0.3797155880235004,1.4214495656034556,8
