site_name,status,CAP1,MDS1,n_events
Boston Bay North,Fished,0.16976144219915837,-0.22923560567307516,6
Boston Bay South,Fished,-0.12951260571290057,0.13263731812797117,6
Boston Bay central,Fished,-0.04024883648625761,0.09659828754510402,6
