site_name,status,CAP1,MDS1,n_events
Backstairs Deep,Fished,-0.24769230346483972,-0.49110799927901466,4
Deep Creek,Fished,-0.2013366670739823,-0.12102056989876118,4
Fishery Beach,Fished,0.07866365437285577,-0.024439963330431552,4
Flat Irons,Fished,0.0041937916527538255,0.0850825922864443,9
Newland Head,Fished,0.2196220017046933,0.16254793827047473,6
Porpoise Head,Fished,0.031496282390230196,0.20131079245799638,4
