site_name,status,CAP1,MDS1,n_events
Bay of Shoals SZ East,No-take,0.036242342300138716,0.37993872070996015,4
Bay of Shoals SZ South,No-take,0.035928956098321085,0.5457225336153719,3
Bay of Shoals SZ central,No-take,0.029718238151115614,0.3782736604398356,4
Bay of Shoals oustide West,Fished,0.018102508455550045,-0.34727061743762033,4
Bay of Shoals outside East,Fished,0.047693072030021016,-0.2788905075082395,4
Bay of Shoals outside central,Fished,-0.15870287801056618,-0.5413431564154645,4
