site_name,status,CAP1,MDS1,n_events
Glenelg Shellfish Reef,Fished,0.01001507723554431,0.38696399490458344,6
Glenelg rocky reef,Fished,-0.08335535608848015,-0.49399542835475246,6
Glenelg sand,Fished,-0.14681229755207567,0.6009654225273584,6
Glenelg seagrass,Fished,0.22015257640501165,-0.4939339890771892,6
