site_name,status,CAP1,MDS1,n_events
12,No-take,0.14432720281581368,0.4985114230366887,7
41,Fished,0.004524029904496455,-0.04661237151619632,7
42,Fished,-0.14885123272031023,-0.45189905152049203,7
