site_name,status,CAP1,MDS1,n_events
Carrickalinga Cliffs SZ North,No-take,0.11388167183864685,-0.7790052022326349,7
Carrickalinga Cliffs SZ South,No-take,0.25042462181443464,1.3408603528598653,7
Carrickalinga Cliffs SZ central,No-take,-0.18666030411315598,-1.9188686905411696,7
Carrickalinga outside North,Fished,0.1315654304520788,1.744634543808576,7
Carrickalinga outside South,Fished,0.13412799881485282,0.11690970000414239,7
Carrickalinga outside central,Fished,-0.44333941880685707,-0.5045307038987786,7
