site_name,status,CAP1,MDS1,n_events
57,Fished,1.4681329569734425,-1.1743563149160674,3
58,Fished,0.23167127164957796,-0.7155897128922091,6
7,No-take,-0.6438251667575327,0.8685119135668283,9
