site_name,status,CAP1,MDS1,n_events
19,Fished,-0.0402488364862576,0.09659828754510383,6
21,Fished,0.16976144219915879,-0.22923560567307563,6
22,Fished,-0.12951260571290113,0.13263731812797183,6
