site_name,status,CAP1,MDS1,n_events
15,Fished,0.02633293628118233,0.11199553516070102,2
31,Fished,0.05869605057546279,-0.28164815861031045,2
32,Fished,-0.0031296883288195465,-1.3464326199402699,2
33,No-take,0.08251456546144281,-0.6729981076182898,2
34,No-take,0.1284724896248246,1.259793472660426,2
35,No-take,-0.2928863536140933,0.9292898783477435,2
