site_name,status,CAP1,MDS1,n_events
5,Fished,-0.7816360052435017,-1.3224606921403885,7
64,Fished,1.6480122523384768,2.232052652497232,7
65,Fished,-0.10458324164340077,0.4134474582963201,7
66,No-take,0.3062586726716192,-0.5553176293085749,7
67,No-take,-0.3187647066939084,0.28902999206675956,7
68,No-take,-0.874168133334165,-1.2328770783132401,6
