site_name,status,CAP1,MDS1,n_events
Outer Harbor breakwater south inside,Fished,0.29827376330472527,-0.35345982686681376,2
Port Gawler,Fished,-0.0032998852962572377,-0.314617385847002,5
Port Julia,Fished,-0.3427142334963428,0.4338107291723243,2
Port Parham,Fished,0.19741669466047984,0.7865033032668183,7
Semaphore,Fished,-0.18236235653697686,-0.5847339997491058,7
