site_name,status,CAP1,MDS1,n_events
Encounter Deep,Fished,0.7234018836735693,-0.6498018715781101,4
Olivers Reef,Fished,0.41133424788766215,-0.41390769103786973,6
Outside Granite island,Fished,-0.05043911690540816,0.034131128540315754,8
Port Elliot Deep,No-take,0.546925069439778,-0.21737204119654957,2
Pullen Island,No-take,0.5673737873701868,-0.7519164039958603,4
The Bluff,Fished,-0.2412609522115659,0.005465903963655877,11
Whalebone Reef,Fished,-0.6297305445344519,0.9102099287770508,9
