dataset,dataset_label,location,ordination,id,site_name,status,period,sampling_event,sampling_event_start_date,survey_date,axis1,axis2
M1,M1 fish,Carrickalinga,pco,Carrickalinga (toilet)_1,Carrickalinga (toilet),Fished,Pre-bloom,1,2005-03-08,2005-03-08,-2.192150705247116,-1.9788735941847893
M1,M1 fish,Carrickalinga,pco,Carrickalinga (toilet)_2,Carrickalinga (toilet),Fished,Pre-bloom,2,2006-02-23,2006-02-23,-1.3541881847488089,-1.6190822945714824
M1,M1 fish,Carrickalinga,pco,Carrickalinga (toilet)_3,Carrickalinga (toilet),Fished,Pre-bloom,3,2007-02-22,2007-02-22,-2.106557373088945,-1.5566350899108177
M1,M1 fish,Carrickalinga,pco,Carrickalinga (toilet)_4,Carrickalinga (toilet),Fished,Pre-bloom,4,2008-02-05,2008-02-05,-1.5714163123871001,-1.2414354666411038
M1,M1 fish,Carrickalinga,pco,Carrickalinga (toilet)_7,Carrickalinga (toilet),Fished,Pre-bloom,7,2012-11-23,2012-11-23,-0.7071470363019343,-0.5543136761390619
M1,M1 fish,Carrickalinga,pco,Carrickalinga (toilet)_8,Carrickalinga (toilet),Fished,Pre-bloom,8,2013-02-28,2013-02-28,-1.6183353475588178,-1.1394986251372594
M1,M1 fish,Carrickalinga,pco,Carrickalinga (toilet)_9,Carrickalinga (toilet),Fished,Pre-bloom,9,2014-01-18,2014-01-18,-1.1292764008753902,-1.318341490339531
M1,M1 fish,Carrickalinga,pco,Carrickalinga (toilet)_10,Carrickalinga (toilet),Fished,Pre-bloom,10,2016-02-09,2016-02-09,-1.0761827775348156,-1.4478751982197067
M1,M1 fish,Carrickalinga,pco,Carrickalinga (toilet)_11,Carrickalinga (toilet),Fished,Pre-bloom,11,2017-02-14,2017-02-14,-0.888129640907907,-1.0715798356501325
M1,M1 fish,Carrickalinga,pco,Carrickalinga (toilet)_12,Carrickalinga (toilet),Fished,Pre-bloom,12,2018-02-06,2018-02-06,-1.8464565211323436,-0.8229462894661443
M1,M1 fish,Carrickalinga,pco,Carrickalinga (toilet)_13,Carrickalinga (toilet),Fished,Pre-bloom,13,2019-02-19,2019-02-19,-1.2166816627763721,0.18548545278567347
M1,M1 fish,Carrickalinga,pco,Carrickalinga (toilet)_14,Carrickalinga (toilet),Fished,Pre-bloom,14,2020-02-09,2020-02-09,-1.6211777968227548,-1.808718490302995
M1,M1 fish,Carrickalinga,pco,Carrickalinga (toilet)_15,Carrickalinga (toilet),Fished,Pre-bloom,15,2021-03-10,2021-03-10,-1.435451311824777,-1.1329479256228538
M1,M1 fish,Carrickalinga,pco,Carrickalinga (toilet)_19,Carrickalinga (toilet),Fished,Bloom,19,2026-01-13,2026-01-13,1.6547531206956323,0.8416814677663931
M1,M1 fish,Carrickalinga,pco,Carrickalinga Head_1,Carrickalinga Head,No-take,Pre-bloom,1,2005-03-08,2005-03-08,-2.47801831364749,-0.5683644667115764
M1,M1 fish,Carrickalinga,pco,Carrickalinga Head_2,Carrickalinga Head,No-take,Pre-bloom,2,2006-02-23,2006-02-23,-2.9746393161852196,-0.5117049080477633
M1,M1 fish,Carrickalinga,pco,Carrickalinga Head_3,Carrickalinga Head,No-take,Pre-bloom,3,2007-02-22,2007-02-22,-2.415171888696039,0.35986390412057284
M1,M1 fish,Carrickalinga,pco,Carrickalinga Head_6,Carrickalinga Head,No-take,Pre-bloom,6,2012-02-01,2012-02-01,2.36641567982172,0.5259791772556187
M1,M1 fish,Carrickalinga,pco,Carrickalinga Head_11,Carrickalinga Head,No-take,Pre-bloom,11,2017-02-14,2017-02-14,-0.5433617780925151,0.7403396109845434
M1,M1 fish,Carrickalinga,pco,Carrickalinga Head_12,Carrickalinga Head,No-take,Pre-bloom,12,2018-02-06,2018-02-06,0.9559180488882347,0.9905662688399731
M1,M1 fish,Carrickalinga,pco,Carrickalinga Head_13,Carrickalinga Head,No-take,Pre-bloom,13,2019-02-19,2019-02-19,-0.4485235387884154,0.4890135871856266
M1,M1 fish,Carrickalinga,pco,Carrickalinga Head_14,Carrickalinga Head,No-take,Pre-bloom,14,2020-02-09,2020-02-09,-0.1694428228082381,0.9860246340261573
M1,M1 fish,Carrickalinga,pco,Carrickalinga Head_15,Carrickalinga Head,No-take,Pre-bloom,15,2021-03-10,2021-03-10,0.21946886644986394,0.6013202362212449
M1,M1 fish,Carrickalinga,pco,Carrickalinga Head_16,Carrickalinga Head,No-take,Pre-bloom,16,2023-02-20,2023-02-20,-0.7353425703461961,0.16729026531420776
M1,M1 fish,Carrickalinga,pco,Carrickalinga Head_17,Carrickalinga Head,No-take,Pre-bloom,17,2023-12-21,2023-12-21,-0.267335735943897,1.7341505659027363
M1,M1 fish,Carrickalinga,pco,Carrickalinga Head_18,Carrickalinga Head,No-take,Pre-bloom,18,2024-02-18,2024-02-18,-1.9416121561287356,0.4172719782596578
M1,M1 fish,Carrickalinga,pco,Carrickalinga Head_19,Carrickalinga Head,No-take,Bloom,19,2026-01-13,2026-01-13,1.0537171496267843,2.0189792564185343
M1,M1 fish,Carrickalinga,pco,Carrickalinga North Site_8,Carrickalinga North Site,Fished,Pre-bloom,8,2013-02-28,2013-02-28,-0.5241634156117898,0.43682451927406324
M1,M1 fish,Carrickalinga,pco,Carrickalinga North Site_10,Carrickalinga North Site,Fished,Pre-bloom,10,2016-02-09,2016-02-09,0.841127408257199,1.3000258534876008
M1,M1 fish,Carrickalinga,pco,Carrickalinga North Site_11,Carrickalinga North Site,Fished,Pre-bloom,11,2017-02-14,2017-02-14,-0.44781594015347004,1.8925449148544886
M1,M1 fish,Carrickalinga,pco,Carrickalinga North Site_12,Carrickalinga North Site,Fished,Pre-bloom,12,2018-02-06,2018-02-06,-0.4948975652098175,0.9291772296638631
M1,M1 fish,Carrickalinga,pco,Carrickalinga North Site_13,Carrickalinga North Site,Fished,Pre-bloom,13,2019-02-19,2019-02-19,0.23669029053552754,1.3072063659951787
M1,M1 fish,Carrickalinga,pco,Carrickalinga North Site_14,Carrickalinga North Site,Fished,Pre-bloom,14,2020-02-09,2020-02-09,0.8279048957137914,1.1742070506608349
M1,M1 fish,Carrickalinga,pco,Carrickalinga North Site_15,Carrickalinga North Site,Fished,Pre-bloom,15,2021-03-10,2021-03-10,-0.07449513772980734,0.7289919018355328
M1,M1 fish,Carrickalinga,pco,Carrickalinga North Site_19,Carrickalinga North Site,Fished,Bloom,19,2026-01-13,2026-01-13,2.2658664541706064,2.636545023163375
M1,M1 fish,Carrickalinga,pco,Carrickalinga North Site 2_8,Carrickalinga North Site 2,Fished,Pre-bloom,8,2013-02-28,2013-02-28,0.5301698488622522,1.197992941042403
M1,M1 fish,Carrickalinga,pco,Carrickalinga North Site 2_10,Carrickalinga North Site 2,Fished,Pre-bloom,10,2016-02-09,2016-02-09,-0.61374778811139,1.5413369167302233
M1,M1 fish,Carrickalinga,pco,Carrickalinga North Site 2_11,Carrickalinga North Site 2,Fished,Pre-bloom,11,2017-02-14,2017-02-14,-0.889932670234296,0.8767651593863657
M1,M1 fish,Carrickalinga,pco,Carrickalinga North Site 2_12,Carrickalinga North Site 2,Fished,Pre-bloom,12,2018-02-06,2018-02-06,1.1768068635457722,0.2291602144286302
M1,M1 fish,Carrickalinga,pco,Carrickalinga North Site 2_13,Carrickalinga North Site 2,Fished,Pre-bloom,13,2019-02-19,2019-02-19,2.7014630451157813,0.9674208912569823
M1,M1 fish,Carrickalinga,pco,Carrickalinga North Site 2_14,Carrickalinga North Site 2,Fished,Pre-bloom,14,2020-02-09,2020-02-09,1.685558936779062,-0.9191635149466861
M1,M1 fish,Carrickalinga,pco,Carrickalinga North Site 2_15,Carrickalinga North Site 2,Fished,Pre-bloom,15,2021-03-10,2021-03-10,0.3813816478931361,0.17172258616938746
M1,M1 fish,Carrickalinga,pco,Carrickalinga North Site 2_18,Carrickalinga North Site 2,Fished,Pre-bloom,18,2024-02-18,2024-02-18,-0.5541863537923698,1.778442038141895
M1,M1 fish,Carrickalinga,pco,Carrickalinga North Site 2_19,Carrickalinga North Site 2,Fished,Bloom,19,2026-01-13,2026-01-13,2.032530401263004,3.2990291114249843
M1,M1 fish,Carrickalinga,pco,Carrickalinga Nth_8,Carrickalinga Nth,Fished,Pre-bloom,8,2013-02-28,2013-02-28,0.20757108711315397,-0.8236082953142639
M1,M1 fish,Carrickalinga,pco,Carrickalinga Nth_10,Carrickalinga Nth,Fished,Pre-bloom,10,2016-02-09,2016-02-09,0.40302381776141877,0.4531761425729436
M1,M1 fish,Carrickalinga,pco,Carrickalinga Nth_11,Carrickalinga Nth,Fished,Pre-bloom,11,2017-02-14,2017-02-14,-0.9104877899418592,-0.7068842108999227
M1,M1 fish,Carrickalinga,pco,Carrickalinga Nth_12,Carrickalinga Nth,Fished,Pre-bloom,12,2018-02-06,2018-02-06,0.21428746713506314,0.6047519858140792
M1,M1 fish,Carrickalinga,pco,Carrickalinga Nth_13,Carrickalinga Nth,Fished,Pre-bloom,13,2019-02-19,2019-02-19,-0.9870725415571886,-0.6366612817558569
M1,M1 fish,Carrickalinga,pco,Carrickalinga Nth_14,Carrickalinga Nth,Fished,Pre-bloom,14,2020-02-09,2020-02-09,-0.43905349397439924,-0.6338997241496763
M1,M1 fish,Carrickalinga,pco,Carrickalinga Nth_15,Carrickalinga Nth,Fished,Pre-bloom,15,2021-03-10,2021-03-10,0.2631647496660277,-0.7263086211236762
M1,M1 fish,Carrickalinga,pco,Carrickalinga Nth_19,Carrickalinga Nth,Fished,Bloom,19,2026-01-13,2026-01-13,1.9675092063115347,2.5449729378874926
M1,M1 fish,Carrickalinga,pco,Dodd's Beach_1,Dodd's Beach,No-take,Pre-bloom,1,2005-03-08,2005-03-08,-2.040094820442467,-0.5802797802642601
M1,M1 fish,Carrickalinga,pco,Dodd's Beach_2,Dodd's Beach,No-take,Pre-bloom,2,2006-02-23,2006-02-23,-0.20371574334711637,-0.03637115450019067
M1,M1 fish,Carrickalinga,pco,Dodd's Beach_3,Dodd's Beach,No-take,Pre-bloom,3,2007-02-22,2007-02-22,-0.5759733540206926,-0.5933183743167574
M1,M1 fish,Carrickalinga,pco,Dodd's Beach_6,Dodd's Beach,No-take,Pre-bloom,6,2012-02-01,2012-02-01,0.8320468267676947,-0.07549273551237787
M1,M1 fish,Carrickalinga,pco,Dodd's Beach_10,Dodd's Beach,No-take,Pre-bloom,10,2016-02-09,2016-02-09,-1.2719338212089384,-0.48521813883293463
M1,M1 fish,Carrickalinga,pco,Dodd's Beach_11,Dodd's Beach,No-take,Pre-bloom,11,2017-02-14,2017-02-14,-0.6455478865354931,-0.1828079242255163
M1,M1 fish,Carrickalinga,pco,Dodd's Beach_12,Dodd's Beach,No-take,Pre-bloom,12,2018-02-06,2018-02-06,-1.0912799857036841,0.6502138589493982
M1,M1 fish,Carrickalinga,pco,Dodd's Beach_13,Dodd's Beach,No-take,Pre-bloom,13,2019-02-19,2019-02-19,-0.6773171572411592,-0.029641173854591505
M1,M1 fish,Carrickalinga,pco,Dodd's Beach_14,Dodd's Beach,No-take,Pre-bloom,14,2020-02-09,2020-02-09,-1.1979971964326477,0.09041682750188493
M1,M1 fish,Carrickalinga,pco,Dodd's Beach_15,Dodd's Beach,No-take,Pre-bloom,15,2021-03-10,2021-03-10,-0.33288535842617506,-0.11413683308379337
M1,M1 fish,Carrickalinga,pco,Dodd's Beach_19,Dodd's Beach,No-take,Bloom,19,2026-01-13,2026-01-13,2.4972548412776616,1.9207172463914863
M1,M1 fish,Carrickalinga,pco,Haycock Point_1,Haycock Point,Fished,Pre-bloom,1,2005-03-08,2005-03-08,-2.0505783349770312,-1.3363322591813571
M1,M1 fish,Carrickalinga,pco,Haycock Point_2,Haycock Point,Fished,Pre-bloom,2,2006-02-23,2006-02-23,-0.7796884775563026,-0.3959812667191196
M1,M1 fish,Carrickalinga,pco,Haycock Point_3,Haycock Point,Fished,Pre-bloom,3,2007-02-22,2007-02-22,-1.4468129716343738,-0.8857054653190239
M1,M1 fish,Carrickalinga,pco,Haycock Point_5,Haycock Point,Fished,Pre-bloom,5,2011-02-02,2011-02-02,-0.39145406932744303,-0.8387209811872781
M1,M1 fish,Carrickalinga,pco,Haycock Point_6,Haycock Point,Fished,Pre-bloom,6,2012-02-01,2012-02-01,0.4898933966569351,0.4704456886617943
M1,M1 fish,Carrickalinga,pco,Haycock Point_9,Haycock Point,Fished,Pre-bloom,9,2014-01-18,2014-01-18,-0.19646980434103725,-1.2270478912581622
M1,M1 fish,Carrickalinga,pco,Haycock Point_19,Haycock Point,Fished,Bloom,19,2026-01-13,2026-01-13,0.8337796341595121,1.740649837169818
M1,M1 fish,Carrickalinga,pco,Lady Bay_11,Lady Bay,Fished,Pre-bloom,11,2017-02-14,2017-02-14,1.4258877135057195,-0.7050509575585155
M1,M1 fish,Carrickalinga,pco,Lady Bay_12,Lady Bay,Fished,Pre-bloom,12,2018-02-06,2018-02-06,1.3538079835813972,-0.4015968997130407
M1,M1 fish,Carrickalinga,pco,Lady Bay_19,Lady Bay,Fished,Bloom,19,2026-01-13,2026-01-13,2.355272432006852,1.3265537404213152
M1,M1 fish,Carrickalinga,pco,Myponga_11,Myponga,Fished,Pre-bloom,11,2017-02-14,2017-02-14,0.7664368847838043,0.02588188183693075
M1,M1 fish,Carrickalinga,pco,Myponga_12,Myponga,Fished,Pre-bloom,12,2018-02-06,2018-02-06,-0.983982153825963,-0.2600259390290496
M1,M1 fish,Carrickalinga,pco,Myponga_14,Myponga,Fished,Pre-bloom,14,2020-02-09,2020-02-09,-0.4260853233655718,-0.5955984585220149
M1,M1 fish,Carrickalinga,pco,Myponga_19,Myponga,Fished,Bloom,19,2026-01-13,2026-01-13,3.094972016781504,2.151025123068423
M1,M1 fish,Carrickalinga,pco,Myponga South_1,Myponga South,No-take,Pre-bloom,1,2005-03-08,2005-03-08,-2.2154776110296766,0.10440130713610969
M1,M1 fish,Carrickalinga,pco,Myponga South_2,Myponga South,No-take,Pre-bloom,2,2006-02-23,2006-02-23,1.0877211014896135,1.5140855808188134
M1,M1 fish,Carrickalinga,pco,Myponga South_3,Myponga South,No-take,Pre-bloom,3,2007-02-22,2007-02-22,-1.4344884533318183,0.8370392864714895
M1,M1 fish,Carrickalinga,pco,Myponga South_6,Myponga South,No-take,Pre-bloom,6,2012-02-01,2012-02-01,-0.8760920488436945,0.18911032773790454
M1,M1 fish,Carrickalinga,pco,Myponga South_10,Myponga South,No-take,Pre-bloom,10,2016-02-09,2016-02-09,-2.1270834649576673,1.0077911426699802
M1,M1 fish,Carrickalinga,pco,Myponga South_11,Myponga South,No-take,Pre-bloom,11,2017-02-14,2017-02-14,-0.7700081121198132,-0.07571634891245971
M1,M1 fish,Carrickalinga,pco,Myponga South_12,Myponga South,No-take,Pre-bloom,12,2018-02-06,2018-02-06,-2.2862924217492426,-0.1983116721388257
M1,M1 fish,Carrickalinga,pco,Myponga South_13,Myponga South,No-take,Pre-bloom,13,2019-02-19,2019-02-19,0.8050086094289811,1.1803532938423515
M1,M1 fish,Carrickalinga,pco,Myponga South_14,Myponga South,No-take,Pre-bloom,14,2020-02-09,2020-02-09,-0.9405141790340484,0.9422366822317797
M1,M1 fish,Carrickalinga,pco,Myponga South_15,Myponga South,No-take,Pre-bloom,15,2021-03-10,2021-03-10,-0.23287922783057916,0.5614882575528752
M1,M1 fish,Carrickalinga,pco,Myponga South_19,Myponga South,No-take,Bloom,19,2026-01-13,2026-01-13,1.1383267131076946,3.15894963233179
M1,M1 fish,Carrickalinga,pco,Normanville Beach_7,Normanville Beach,Fished,Pre-bloom,7,2012-11-23,2012-11-23,3.869770189863619,-2.338737161089749
M1,M1 fish,Carrickalinga,pco,Normanville Beach_8,Normanville Beach,Fished,Pre-bloom,8,2013-02-28,2013-02-28,3.0957419512556275,-2.7812998350588334
M1,M1 fish,Carrickalinga,pco,Normanville Beach_11,Normanville Beach,Fished,Pre-bloom,11,2017-02-14,2017-02-14,3.688963083381593,-2.520020486918217
M1,M1 fish,Carrickalinga,pco,Normanville Beach_12,Normanville Beach,Fished,Pre-bloom,12,2018-02-06,2018-02-06,3.610437549125207,-2.598589575915942
M1,M1 fish,Carrickalinga,pco,Normanville Beach_19,Normanville Beach,Fished,Bloom,19,2026-01-13,2026-01-13,4.015472255825981,-1.0749469688775593
M1,M1 fish,Carrickalinga,pco,Ripple Rock_1,Ripple Rock,No-take,Pre-bloom,1,2005-03-08,2005-03-08,-2.6343079033642223,-0.7586681102651124
M1,M1 fish,Carrickalinga,pco,Ripple Rock_2,Ripple Rock,No-take,Pre-bloom,2,2006-02-23,2006-02-23,-2.3889244277347412,-0.9562765163648087
M1,M1 fish,Carrickalinga,pco,Ripple Rock_3,Ripple Rock,No-take,Pre-bloom,3,2007-02-22,2007-02-22,-1.9822231925633416,-0.45724357642200725
M1,M1 fish,Carrickalinga,pco,Ripple Rock_10,Ripple Rock,No-take,Pre-bloom,10,2016-02-09,2016-02-09,-1.5128591942155467,0.243985437969027
M1,M1 fish,Carrickalinga,pco,Ripple Rock_11,Ripple Rock,No-take,Pre-bloom,11,2017-02-14,2017-02-14,-1.9661392671495639,0.6890252736830068
M1,M1 fish,Carrickalinga,pco,Ripple Rock_12,Ripple Rock,No-take,Pre-bloom,12,2018-02-06,2018-02-06,-1.7600719009864367,-0.20300509175030407
M1,M1 fish,Carrickalinga,pco,Ripple Rock_13,Ripple Rock,No-take,Pre-bloom,13,2019-02-19,2019-02-19,-1.33782555128162,-0.060240865906016426
M1,M1 fish,Carrickalinga,pco,Ripple Rock_14,Ripple Rock,No-take,Pre-bloom,14,2020-02-09,2020-02-09,-0.9770644565102238,-0.3473407495613138
M1,M1 fish,Carrickalinga,pco,Ripple Rock_15,Ripple Rock,No-take,Pre-bloom,15,2021-03-10,2021-03-10,-0.00866436245506573,0.6581093886218436
M1,M1 fish,Carrickalinga,pco,Ripple Rock_16,Ripple Rock,No-take,Pre-bloom,16,2023-02-20,2023-02-20,-0.7663676844070493,0.740477351628978
M1,M1 fish,Carrickalinga,pco,Ripple Rock_19,Ripple Rock,No-take,Bloom,19,2026-01-13,2026-01-13,1.6673383446077659,2.6140760044650397
M1,M1 fish,Carrickalinga,pco,South Shores_11,South Shores,Fished,Pre-bloom,11,2017-02-14,2017-02-14,2.60968164565143,-1.9902242523418512
M1,M1 fish,Carrickalinga,pco,South Shores_12,South Shores,Fished,Pre-bloom,12,2018-02-06,2018-02-06,1.9952846920575484,-1.1687070228521133
M1,M1 fish,Carrickalinga,pco,South Shores_19,South Shores,Fished,Bloom,19,2026-01-13,2026-01-13,3.673881822427173,-0.6239504451267829
M1,M1 fish,Carrickalinga,pco,Yankalilla Mouth_11,Yankalilla Mouth,Fished,Pre-bloom,11,2017-02-14,2017-02-14,3.7919452351422605,-2.9705531538702363
M1,M1 fish,Carrickalinga,pco,Yankalilla Mouth_12,Yankalilla Mouth,Fished,Pre-bloom,12,2018-02-06,2018-02-06,2.780565527477236,-3.3572895685282416
M1,M1 fish,Carrickalinga,pco,Yankalilla Mouth_19,Yankalilla Mouth,Fished,Bloom,19,2026-01-13,2026-01-13,3.7367323701422213,-2.5020027259195583
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga (toilet)_1,Carrickalinga (toilet),Fished,Pre-bloom,1,2005-03-08,2005-03-08,-1.0467244096079185,-0.5270528580789594
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga (toilet)_2,Carrickalinga (toilet),Fished,Pre-bloom,2,2006-02-23,2006-02-23,-0.5076797629123605,-0.274737298645482
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga (toilet)_3,Carrickalinga (toilet),Fished,Pre-bloom,3,2007-02-22,2007-02-22,-0.9028874516850144,-0.4796311940738556
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga (toilet)_4,Carrickalinga (toilet),Fished,Pre-bloom,4,2008-02-05,2008-02-05,-0.7243376349646554,-0.4032399744374763
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga (toilet)_7,Carrickalinga (toilet),Fished,Pre-bloom,7,2012-11-23,2012-11-23,-0.27228899982390337,-0.10848627191070721
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga (toilet)_8,Carrickalinga (toilet),Fished,Pre-bloom,8,2013-02-28,2013-02-28,-0.7157158180811249,-0.37428891614007453
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga (toilet)_9,Carrickalinga (toilet),Fished,Pre-bloom,9,2014-01-18,2014-01-18,-0.6802880059554001,-0.22100667355177164
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga (toilet)_10,Carrickalinga (toilet),Fished,Pre-bloom,10,2016-02-09,2016-02-09,-0.5742594154118742,-0.06751654892087691
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga (toilet)_11,Carrickalinga (toilet),Fished,Pre-bloom,11,2017-02-14,2017-02-14,-0.46173665752315485,-0.08900783327993565
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga (toilet)_12,Carrickalinga (toilet),Fished,Pre-bloom,12,2018-02-06,2018-02-06,-0.932083505237393,-0.49258991184815537
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga (toilet)_13,Carrickalinga (toilet),Fished,Pre-bloom,13,2019-02-19,2019-02-19,-0.3453511247304728,-0.35744725686658924
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga (toilet)_14,Carrickalinga (toilet),Fished,Pre-bloom,14,2020-02-09,2020-02-09,-0.8978358439011053,-0.275722789030385
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga (toilet)_15,Carrickalinga (toilet),Fished,Pre-bloom,15,2021-03-10,2021-03-10,-0.4946340024103951,-0.32574380505919553
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga (toilet)_19,Carrickalinga (toilet),Fished,Bloom,19,2026-01-13,2026-01-13,1.255971164221832,-0.11897300666240493
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga Head_1,Carrickalinga Head,No-take,Pre-bloom,1,2005-03-08,2005-03-08,-0.9809069345520148,-0.7391027644190938
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga Head_2,Carrickalinga Head,No-take,Pre-bloom,2,2006-02-23,2006-02-23,-1.2339569430051258,-1.0795156224010365
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga Head_3,Carrickalinga Head,No-take,Pre-bloom,3,2007-02-22,2007-02-22,-0.9125825065787221,-0.8798836484604425
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga Head_6,Carrickalinga Head,No-take,Pre-bloom,6,2012-02-01,2012-02-01,0.8114521346465763,0.8297787411167722
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga Head_11,Carrickalinga Head,No-take,Pre-bloom,11,2017-02-14,2017-02-14,-0.01099336223505836,-0.20632109322214487
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga Head_12,Carrickalinga Head,No-take,Pre-bloom,12,2018-02-06,2018-02-06,0.4392926722146872,0.28692978239304745
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga Head_13,Carrickalinga Head,No-take,Pre-bloom,13,2019-02-19,2019-02-19,-0.1368416843329819,-0.08192424607339382
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga Head_14,Carrickalinga Head,No-take,Pre-bloom,14,2020-02-09,2020-02-09,-0.09672761197696106,-0.05907324525847685
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga Head_15,Carrickalinga Head,No-take,Pre-bloom,15,2021-03-10,2021-03-10,0.029092265709400482,0.12117626891096207
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga Head_16,Carrickalinga Head,No-take,Pre-bloom,16,2023-02-20,2023-02-20,-0.2844113465476825,-0.15695864037462376
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga Head_17,Carrickalinga Head,No-take,Pre-bloom,17,2023-12-21,2023-12-21,0.10844156249917332,-0.3142495154170763
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga Head_18,Carrickalinga Head,No-take,Pre-bloom,18,2024-02-18,2024-02-18,-0.6496963289356696,-0.710399725753501
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga Head_19,Carrickalinga Head,No-take,Bloom,19,2026-01-13,2026-01-13,1.1953262441773034,-0.47191181807460564
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga North Site_8,Carrickalinga North Site,Fished,Pre-bloom,8,2013-02-28,2013-02-28,-0.2329765204318862,-0.09605317887968172
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga North Site_10,Carrickalinga North Site,Fished,Pre-bloom,10,2016-02-09,2016-02-09,0.39921096300259495,0.21217275350064368
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga North Site_11,Carrickalinga North Site,Fished,Pre-bloom,11,2017-02-14,2017-02-14,-0.20802699852586518,-0.314258789602669
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga North Site_12,Carrickalinga North Site,Fished,Pre-bloom,12,2018-02-06,2018-02-06,-0.2737483608385648,-0.11561324039761152
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga North Site_13,Carrickalinga North Site,Fished,Pre-bloom,13,2019-02-19,2019-02-19,-0.003095732586739723,0.05273697725110285
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga North Site_14,Carrickalinga North Site,Fished,Pre-bloom,14,2020-02-09,2020-02-09,0.020265030467749478,0.31660519182600216
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga North Site_15,Carrickalinga North Site,Fished,Pre-bloom,15,2021-03-10,2021-03-10,-0.1933712346599709,0.05205916543172901
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga North Site_19,Carrickalinga North Site,Fished,Bloom,19,2026-01-13,2026-01-13,1.8596754588318773,-0.2135843027975703
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga North Site 2_8,Carrickalinga North Site 2,Fished,Pre-bloom,8,2013-02-28,2013-02-28,0.32974736532073123,0.13734051757271057
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga North Site 2_10,Carrickalinga North Site 2,Fished,Pre-bloom,10,2016-02-09,2016-02-09,-0.06488670865711038,-0.293374408837824
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga North Site 2_11,Carrickalinga North Site 2,Fished,Pre-bloom,11,2017-02-14,2017-02-14,-0.28149418832482476,-0.2994193700669819
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga North Site 2_12,Carrickalinga North Site 2,Fished,Pre-bloom,12,2018-02-06,2018-02-06,0.37194123286549535,0.48187838773444375
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga North Site 2_13,Carrickalinga North Site 2,Fished,Pre-bloom,13,2019-02-19,2019-02-19,1.1132451352041832,0.8718674786456211
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga North Site 2_14,Carrickalinga North Site 2,Fished,Pre-bloom,14,2020-02-09,2020-02-09,0.162177051214514,0.8463203215053613
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga North Site 2_15,Carrickalinga North Site 2,Fished,Pre-bloom,15,2021-03-10,2021-03-10,-0.02171180603765642,0.26713086809953446
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga North Site 2_18,Carrickalinga North Site 2,Fished,Pre-bloom,18,2024-02-18,2024-02-18,0.05477112683757941,-0.35916631944045074
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga North Site 2_19,Carrickalinga North Site 2,Fished,Bloom,19,2026-01-13,2026-01-13,1.9734251830889418,-0.441862629862453
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga Nth_8,Carrickalinga Nth,Fished,Pre-bloom,8,2013-02-28,2013-02-28,-0.11125728109300596,0.2614697697861438
M1,M1 fish,Carrickalinga,cap_period,Carrickalinga Nth_10,Carrickalinga Nth,Fished,Pre-bloom,10,2016-02-09,2016-02-09,0.05080230335238569,0.19330366415591546
