site_name,status,CAP1,MDS1,n_events
Backstairs Deep,Fished,-0.24769230346483995,-0.4911079992790155,4
Deep Creek,Fished,-0.2013366670739825,-0.12102056989876105,4
Fishery Beach,Fished,0.07866365437285583,-0.02443996333043162,4
Flat Irons,Fished,0.0041937916527539365,0.08508259228644434,9
Newland Head,Fished,0.21962200170469331,0.16254793827047476,6
Porpoise Head,Fished,0.031496282390230154,0.20131079245799657,4
