"Period","Status","response","SE","df","asymp.LCL","asymp.UCL","reporting_name","metric","model_family","family_code","model_link","family_selection_reason","1","metric_id"
"Pre-bloom","Fished",1.0122861359493753,0.36313436932980625,Inf,0.5011345116602264,2.0448067279191675,"Chinamans Hat - Chinamans Hat Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Bloom","Fished",0.7552675962599869,0.3067381496512615,Inf,0.3407225528273418,1.6741748887089327,"Chinamans Hat - Chinamans Hat Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Pre-bloom","No-take",0.3891463429096843,0.19593770382796397,Inf,0.1450532500130917,1.0439950582721447,"Chinamans Hat - Chinamans Hat Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Bloom","No-take",0.7884850862010313,0.31555448862590185,Inf,0.359865032699145,1.7276163968984728,"Chinamans Hat - Chinamans Hat Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Pre-bloom","No-take",0.6603773584907039,0.11162413777951062,Inf,0.4741468451983411,0.919753574285061,"Dangerous Reef - Dangerous Reef Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Bloom","No-take",1.0833333333333706,0.21245912946206008,Inf,0.7376116419268597,1.5910962414386147,"Dangerous Reef - Dangerous Reef Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Pre-bloom","Fished",0.5530887366626986,0.10414996213186155,Inf,0.3823916528041215,0.7999838604736481,"Glenelg","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Bloom","Fished",0.05421966931208451,0.038521724299809164,Inf,0.01347098565178732,0.21822995111881455,"Glenelg","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Pre-bloom","Fished",1.560277888351915,0.2282379020839975,Inf,1.1713534074551177,2.0783369676356123,"Middle/Long Spit - Middle Spit Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Bloom","Fished",0.4978774961195383,0.18267915748808544,Inf,0.2425510377730007,1.021978728346029,"Middle/Long Spit - Middle Spit Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Pre-bloom","No-take",1.2327872495747325,0.25164926795594994,Inf,0.8262892109291291,1.8392644882838536,"Middle/Long Spit - Middle Spit Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Bloom","No-take",0.37340774470421934,0.21867826850051705,Inf,0.1184937166945988,1.1767150840956542,"Middle/Long Spit - Middle Spit Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Pre-bloom","Fished",0.39988258093474605,0.13222767835812363,Inf,0.2091552902319308,0.7645327945456939,"O'Sullivan","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Bloom","Fished",0.024534905648419286,0.027585677230531687,Inf,0.002708575405792451,0.2222428786326219,"O'Sullivan","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Pre-bloom","Fished",0.5089730644974964,0.36122115847462055,Inf,0.12664617848864765,2.0454907007493612,"Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Bloom","Fished",6.506346112983221e-10,8.491978400311456e-6,Inf,2.220446049250313e-16,NA,"Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Pre-bloom","No-take",0.40404091419080446,0.28205869750464535,Inf,0.10285047904365614,1.5872464752531483,"Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Bloom","No-take",3.886881538717391e-12,6.531349506371961e-7,Inf,2.220446049250313e-16,NA,"Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Pre-bloom","No-take",1.0833333368392286,0.3004625817363041,Inf,0.6290443938462291,1.8657047581829471,"Orcades Bank - Orcades Bank Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics","overall","sharks_rays"
"Pre-bloom","Fished",1.5833333333339374,0.36324154887918975,Inf,1.009934816176705,2.482283415019653,"Port Gibbon - Port Gibbon Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Bloom","Fished",0.2500000000144511,0.14433755528789474,Inf,0.0806303619783287,0.775142247581921,"Port Gibbon - Port Gibbon Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Pre-bloom","No-take",0.16666666667727126,0.11785112037705615,Inf,0.04168294703024765,0.6664062826737137,"Port Gibbon - Port Gibbon Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Bloom","No-take",0.24999999999246336,0.1443375552826017,Inf,0.0806303619665584,0.7751422475587258,"Port Gibbon - Port Gibbon Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Pre-bloom","Fished",0.18367827909929324,0.09670862205596509,Inf,0.06544717170768022,0.5154953122125329,"Rapid Head - Rapid Head Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Bloom","Fished",0.13110671204005123,0.1427204523755762,Inf,0.015524654790690113,1.1072046479423723,"Rapid Head - Rapid Head Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Pre-bloom","No-take",0.10863843522168946,0.061167450264378066,Inf,0.03603508941565694,0.32752269520633454,"Rapid Head - Rapid Head Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Bloom","No-take",0.0666264266064716,0.08658435903497813,Inf,0.005217563343654953,0.8507957508069136,"Rapid Head - Rapid Head Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Pre-bloom","Fished",0.5852263863213022,0.19047412274862657,Inf,0.3092307109836006,1.1075546867815895,"The Pages - The Pages Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Bloom","Fished",0.5468334567443623,0.24034959281462268,Inf,0.23106099807486777,1.2941467054431164,"The Pages - The Pages Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Pre-bloom","No-take",0.8410773383139035,0.2633297295966378,Inf,0.45534068123513066,1.553586398444168,"The Pages - The Pages Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Bloom","No-take",0.42255312545743845,0.19204349980779226,Inf,0.1733900244581467,1.0297659533288135,"The Pages - The Pages Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Pre-bloom","Fished",0.4715619112667008,0.3223550756259191,Inf,0.12349965156694047,1.8005770326969082,"Victor Harbor - Encounter Bay Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Bloom","Fished",0.03930981065260374,0.04102039608606508,Inf,0.005084625388368267,0.30390856661309623,"Victor Harbor - Encounter Bay Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Pre-bloom","No-take",0.19707893428446543,0.19824578431631945,Inf,0.02744093671822974,1.415407452650774,"Victor Harbor - Encounter Bay Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Bloom","No-take",0.4717169101802828,0.4100389149723268,Inf,0.0858571216707469,2.591710961419856,"Victor Harbor - Encounter Bay Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Pre-bloom","Fished",0.792345719647242,0.23865722305702083,Inf,0.4390661123746903,1.42987974190899,"Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Bloom","Fished",7.46350590261399e-10,7.504713413920781e-6,Inf,2.220446049250313e-16,NA,"Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"sharks_rays"
"Pre-bloom","Fished",3.8467545927919544,0.47612390165881496,Inf,3.018136051162728,4.902867414298734,"Aldinga - Aldinga Reef Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Bloom","Fished",1.0775544949044704,0.3898787913471092,Inf,0.5302236089639061,2.1898754975429044,"Aldinga - Aldinga Reef Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Pre-bloom","No-take",7.720296834064788,0.7255769099485544,Inf,6.421485350968542,9.281806303129068,"Aldinga - Aldinga Reef Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Bloom","No-take",5.139107100126958,1.3608287363808438,Inf,3.0583742618130056,8.63544469240962,"Aldinga - Aldinga Reef Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Pre-bloom","Fished",0.3341883553229345,0.12956223423741262,Inf,0.1563101120642344,0.7144890075157335,"Bay of Shoals - Bay of Shoals Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Bloom","Fished",0.077523300263912,0.081639812435672,Inf,0.009840827837880728,0.6107069631555421,"Bay of Shoals - Bay of Shoals Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Pre-bloom","No-take",0.39668166409111555,0.1464951433301336,Inf,0.19234995931868934,0.8180731786139106,"Bay of Shoals - Bay of Shoals Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Bloom","No-take",0.3810003542423533,0.21416535049656732,Inf,0.12660583055695418,1.146560701779823,"Bay of Shoals - Bay of Shoals Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Pre-bloom","Fished",0.2755638942042951,0.11250974882639865,Inf,0.12379011225938129,0.6134210431114724,"Boston Bay","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Bloom","Fished",0.1525475179616144,0.09321830263128483,Inf,0.04605272489317997,0.5053065869658295,"Boston Bay","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Pre-bloom","Fished",2.7463496333737583,0.4868246139251804,Inf,1.9403039618724958,3.887244708531816,"Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Bloom","Fished",1.6644547782574317,0.3763247291506327,Inf,1.0686110883792737,2.59253318535725,"Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Pre-bloom","No-take",2.9125492267970583,0.5023059231643812,Inf,2.077173678652911,4.083887200042656,"Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Bloom","No-take",2.3300397871091243,0.44750238381870483,Inf,1.5991286944757037,3.3950271971647243,"Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Pre-bloom","Fished",5.8397928311416045,0.7623741387420397,Inf,4.521417965302628,7.542585218256922,"Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Bloom","Fished",6.098636629120334,1.7019451056826012,Inf,3.5292964652524685,10.538465413782577,"Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Pre-bloom","No-take",7.601128860769221,0.9903778823016344,Inf,5.888057528362545,9.812601130289313,"Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Bloom","No-take",6.596443536417827,1.8287222333389892,Inf,3.8311795968870217,11.357616167225505,"Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Pre-bloom","Fished",7.506844246598045,1.425057467314961,Inf,5.174519750327401,10.890423316891702,"Chinamans Hat - Chinamans Hat Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Bloom","Fished",5.745940121061639,1.1600039037944332,Inf,3.8682855605467656,8.535002744254276,"Chinamans Hat - Chinamans Hat Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Pre-bloom","No-take",6.399921943860274,1.2478000153037334,Inf,4.367319353264197,9.378522057676165,"Chinamans Hat - Chinamans Hat Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Bloom","No-take",4.933989274112935,1.0262442001717895,Inf,3.282106665667969,7.417263555664177,"Chinamans Hat - Chinamans Hat Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Pre-bloom","Fished",0.3750000000057216,0.21650633290559848,Inf,0.1209455429731136,1.1627133712199083,"Cuttlefish Coast - Fairway Bank Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Bloom","Fished",0.625000000006205,0.2795084738965264,Inf,0.2601424022952339,1.5015814283303135,"Cuttlefish Coast - Fairway Bank Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Pre-bloom","No-take",3.31149567020819e-10,6.433791792852032e-6,Inf,2.220446049250313e-16,NA,"Cuttlefish Coast - Fairway Bank Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Bloom","No-take",0.5000000000014989,0.20412410830777447,Inf,0.22463038028348595,1.11293939709311,"Cuttlefish Coast - Fairway Bank Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Pre-bloom","No-take",2.9125477053083624,1.9981451357831197,Inf,0.7591168480003361,11.174740961213988,"Dangerous Reef - Dangerous Reef Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Bloom","No-take",15.37426687367795,15.851857896615673,Inf,2.0377499068454292,115.99464738486215,"Dangerous Reef - Dangerous Reef Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Pre-bloom","Fished",0.7814664179931924,0.5341636371826495,Inf,0.20468213002629618,2.9836007783026965,"Glenelg","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Bloom","Fished",0.27034427720265203,0.19763347616982987,Inf,0.06451365824183662,1.1328768234201392,"Glenelg","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Pre-bloom","Fished",0.7941176462955176,0.15282799998688992,Inf,0.5445917356662092,1.1579735696621987,"Middle/Long Spit - Middle Spit Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Bloom","Fished",0.3749999990250943,0.15309309604619037,Inf,0.16847277137782166,0.8347046120197739,"Middle/Long Spit - Middle Spit Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Pre-bloom","No-take",1.7727272700410681,0.28386352301955753,Inf,1.295211239476286,2.4262930077860827,"Middle/Long Spit - Middle Spit Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Bloom","No-take",0.6249999995389317,0.2795084739463691,Inf,0.2601424018896037,1.5015814284263957,"Middle/Long Spit - Middle Spit Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Pre-bloom","Fished",1.0568333794197846,0.8131629238187806,Inf,0.23391798022916532,4.77473681485125,"O'Sullivan","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Bloom","Fished",0.3964895370349113,0.31176460005475864,Inf,0.08490269724779949,1.851577842330948,"O'Sullivan","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Pre-bloom","Fished",0.5295720918170025,0.3007007007171763,Inf,0.17401925922034994,1.6115836930228706,"Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Bloom","Fished",0.2936267355062746,0.2530580469300949,Inf,0.05422500390084382,1.5899797805773899,"Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Pre-bloom","No-take",0.7051104862326864,0.3388570538919466,Inf,0.2749113709746667,1.8085130347013216,"Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Bloom","No-take",0.1400769839252084,0.1562475226495005,Inf,0.01573628522179187,1.2468991981926472,"Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Pre-bloom","No-take",7.499999976992593,0.7905693479487735,Inf,6.100097107242981,9.221164625084441,"Orcades Bank - Orcades Bank Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics","overall","reef_associated_richness"
"Pre-bloom","Fished",2.083333333332776,0.41666663236261803,Inf,1.4077270894660792,3.083181257399565,"Port Gibbon - Port Gibbon Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Bloom","Fished",0.9999999999993331,0.28867511063788936,Inf,0.5679097179960836,1.7608432613677556,"Port Gibbon - Port Gibbon Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Pre-bloom","No-take",2.2500000000000333,0.4330126662837243,Inf,1.5430099202283214,3.280925115018732,"Port Gibbon - Port Gibbon Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Bloom","No-take",1.333333333332361,0.3333333057404544,Inf,0.816842580083675,2.1764019422115264,"Port Gibbon - Port Gibbon Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Pre-bloom","No-take",5.115994058558963,1.1811681864380361,Inf,3.2539187355897505,8.043653617079915,"Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Bloom","No-take",4.259564697836998,2.537636007987438,Inf,1.3251402084840347,13.692054092763417,"Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Pre-bloom","Fished",5.953222156153409,0.6900113344585683,Inf,4.743436907178823,7.4715559064101535,"Rapid Head - Rapid Head Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Bloom","Fished",6.146913463509961,1.2780970373905722,Inf,4.089507514924899,9.2393876255229,"Rapid Head - Rapid Head Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Pre-bloom","No-take",7.3647550712182985,0.8369805348099959,Inf,5.894161246110116,9.202262203944857,"Rapid Head - Rapid Head Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Bloom","No-take",6.3625966934154885,1.3169974475474187,Inf,4.2407601675706434,9.546080203411394,"Rapid Head - Rapid Head Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Pre-bloom","Fished",9.79810101749705,0.7530334117880285,Inf,8.427966233885636,11.390978663759492,"Sponge Gardens - Sponge Gardens Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Bloom","Fished",9.290958663870876,1.001186230480196,Inf,7.522041660608108,11.47586211145482,"Sponge Gardens - Sponge Gardens Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Pre-bloom","No-take",11.71057819337287,0.884468182290322,Inf,10.099256356270413,13.57898411381095,"Sponge Gardens - Sponge Gardens Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Bloom","No-take",11.815654207523153,1.2382492789810398,Inf,9.62175079521774,14.509800484663273,"Sponge Gardens - Sponge Gardens Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Pre-bloom","Fished",5.96305663519695,1.9332638609128896,Inf,3.158664908320478,11.257301887547566,"The Pages - The Pages Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Bloom","Fished",4.759530995290367,1.5969888099956353,Inf,2.4657913523831376,9.186963557657025,"The Pages - The Pages Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Pre-bloom","No-take",6.869201611104123,2.2216372546935483,Inf,3.6442708850691155,12.947975675277107,"The Pages - The Pages Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Bloom","No-take",4.56917525336051,1.5345633780163683,Inf,2.3657055259213786,8.825004746857031,"The Pages - The Pages Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Pre-bloom","Fished",2.0285409114649697,1.8183628747755107,Inf,0.3500866924992474,11.754169231942393,"Victor Harbor - Encounter Bay Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Bloom","Fished",2.4403712955061136,2.1832191933918628,Inf,0.42261900359679033,14.091680708262917,"Victor Harbor - Encounter Bay Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Pre-bloom","No-take",4.306454213365139,6.499134335773904,Inf,0.22362448218473283,82.93165270021805,"Victor Harbor - Encounter Bay Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Bloom","No-take",4.968983698012733,7.497942878795335,Inf,0.25813558163728106,95.65050596477062,"Victor Harbor - Encounter Bay Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Pre-bloom","Fished",0.4027777777756472,0.07479394964348753,Inf,0.2798990057272509,0.5796016954342972,"Windara Reef - Windara Shell fish Reef Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Bloom","Fished",0.7500000000044944,0.24999998039385848,Inf,0.3902360957187021,1.4414350855237499,"Windara Reef - Windara Shell fish Reef Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"Pre-bloom","Fished",1.290989844776471,0.12973896552114014,Inf,1.060182683625972,1.5720448985412452,"Aldinga - Aldinga Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"Bloom","Fished",1.2456548060080455,0.2258707372753951,Inf,0.8730758231497173,1.7772292561408602,"Aldinga - Aldinga Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
