site_name,status,CAP1,MDS1,n_events
Encounter Deep,Fished,0.7234018836735704,-0.6498018715781096,4
Olivers Reef,Fished,0.4113342478876633,-0.41390769103786956,6
Outside Granite island,Fished,-0.050439116905406735,0.03413112854031599,8
Port Elliot Deep,No-take,0.54692506943978,-0.2173720411965494,2
Pullen Island,No-take,0.5673737873701863,-0.7519164039958603,4
The Bluff,Fished,-0.2412609522115658,0.005465903963655919,11
Whalebone Reef,Fished,-0.629730544534454,0.9102099287770503,9
