site_name,status,CAP1,MDS1,n_events
Backstairs Deep,Fished,-0.28037147858866057,-0.9071012298881703,4
Deep Creek,Fished,0.054248949307755805,0.777380103055517,4
Fishery Beach,Fished,-1.1974399833220004,-2.579952820404306,4
Flat Irons,Fished,0.24808207990198178,0.09828740411844104,9
Newland Head,Fished,0.5858332148713211,0.6444083866736665,6
Porpoise Head,Fished,-0.013371989483535546,1.5219147079599664,4
